EntityID,volume,Custom cell groups,model
2505318700548100013,5473.70166015625,10,Chenxi
2505318700548100014,11431.1337890625,10,Chenxi
2505318700548100015,4457.41796875,10,Chenxi
2505318700548100016,10813.22265625,10,Chenxi
2505318700550100001,5514.34716796875,15,Chenxi
2505318700550100003,5568.318359375,15,Chenxi
2505318700550100004,3599.989990234375,15,Chenxi
2505318700550100005,3531.210693359375,15,Chenxi
2505318700550100006,4259.76904296875,15,Chenxi
2505318700550100007,3683.489501953125,15,Chenxi
2505318700550100008,4669.859375,15,Chenxi
2505318700550100009,4718.3251953125,15,Chenxi
2505318700550100010,3835.337158203125,15,Chenxi
2505318700550100011,3637.740966796875,15,Chenxi
2505318700550100012,4563.86865234375,15,Chenxi
2505318700550100013,3941.781005859375,15,Chenxi
2505318700550100014,7125.62109375,15,Chenxi
2505318700550100015,4493.76953125,15,Chenxi
2505318700550100016,2942.5361328125,15,Chenxi
2505318700550100017,5116.6416015625,15,Chenxi
2505318700550100018,3361.2412109375,15,Chenxi
2505318700550100019,4679.4794921875,15,Chenxi
2505318700550100021,4079.52783203125,15,Chenxi
2505318700550100022,4161.22900390625,15,Chenxi
2505318700550100023,7632.712890625,15,Chenxi
2505318700550100024,3959.224365234375,15,Chenxi
2505318700550100025,2530.240234375,15,Chenxi
2505318700550100026,4834.716796875,15,Chenxi
2505318700550100027,3580.5537109375,15,Chenxi
2505318700550100028,4889.18212890625,15,Chenxi
2505318700550100030,2811.282958984375,15,Chenxi
2505318700551100010,3770.475341796875,15,Chenxi
2505318700551100011,3240.805419921875,15,Chenxi
2505318700551100012,4999.3681640625,15,Chenxi
2505318700551100013,3850.02001953125,15,Chenxi
2505318700551100014,3659.48681640625,15,Chenxi
2505318700551100015,4407.97314453125,15,Chenxi
2505318700551100016,4115.47705078125,15,Chenxi
2505318700551100018,2170.796142578125,15,Chenxi
2505318700551100019,7479.02978515625,15,Chenxi
2505318700551100020,3014.4619140625,15,Chenxi
2505318700551100021,6160.4423828125,15,Chenxi
2505318700551100022,3742.834228515625,15,Chenxi
2505318700551100023,4356.40625,15,Chenxi
2505318700551100024,5678.34375,15,Chenxi
2505318700551100026,4686.16259765625,15,Chenxi
2505318700551100027,7861.078125,15,Chenxi
2505318700551100028,3450.271484375,15,Chenxi
2505318700551100030,8074.25634765625,15,Chenxi
2505318700551100031,3629.3515625,15,Chenxi
2505318700551100032,4900.86474609375,15,Chenxi
2505318700551100033,3893.243896484375,15,Chenxi
2505318700551100034,7682.46435546875,15,Chenxi
2505318700551100035,8743.6298828125,15,Chenxi
2505318700551100036,11718.462890625,15,Chenxi
2505318700551100037,5769.4794921875,15,Chenxi
2505318700551100038,8418.8447265625,15,Chenxi
2505318700551100039,6156.61669921875,15,Chenxi
2505318700551100040,5540.11328125,15,Chenxi
2505318700551100041,9181.2900390625,15,Chenxi
2505318700551100042,6026.2958984375,15,Chenxi
2505318700551100043,4375.63818359375,15,Chenxi
2505318700551100045,5717.14306640625,15,Chenxi
2505318700551100046,13583.09765625,15,Chenxi
2505318700551100047,7142.1650390625,15,Chenxi
2505318700552100005,2097.433349609375,15,Chenxi
2505318700552100006,4587.8056640625,15,Chenxi
2505318700552100007,3617.488037109375,15,Chenxi
2505318700552100008,7377.60791015625,15,Chenxi
2505318700552100009,4773.95458984375,15,Chenxi
2505318700552100010,3314.6884765625,15,Chenxi
2505318700552100011,4619.74365234375,15,Chenxi
2505318700552100012,3937.8603515625,15,Chenxi
2505318700552100013,4738.572265625,15,Chenxi
2505318700552100014,3761.79248046875,15,Chenxi
2505318700552100015,5377.8525390625,15,Chenxi
2505318700552100016,4526.37255859375,15,Chenxi
2505318700552100017,4621.7080078125,15,Chenxi
2505318700552100018,5050.47900390625,15,Chenxi
2505318700552100019,3919.729736328125,15,Chenxi
2505318700552100020,5980.61328125,15,Chenxi
2505318700552100021,2215.866943359375,15,Chenxi
