EntityID,volume,Custom cell groups,model
2505318700556100063,2629.693115234375,32,Model_1
2505318700556100064,3712.649169921875,32,Model_1
2505318700556100065,2084.845458984375,32,Model_1
2505318700556100066,3281.48584,32,Model_1
2505318700556100067,3581.101806640625,32,Model_1
2505318700556100068,2643.797607421875,32,Model_1
2505318700556100069,1208.240723,32,Model_1
2505318700556100070,5086.663574,32,Model_1
2505318700556100071,2942.138184,32,Model_1
2505318700556100072,1863.072021484375,32,Model_1
2505318700556100074,1635.2322998046875,32,Model_1
2505318700556100075,4172.467285,32,Model_1
2505318700556100076,3239.740723,32,Model_1
2505318700556100077,1237.077148,32,Model_1
2505318700556100078,3257.359619140625,32,Model_1
2505318700556100079,4885.8125,32,Model_1
2505318700556100080,3413.991455078125,32,Model_1
2505318700556100081,5343.67627,32,Model_1
2505318700556100082,2030.3458251953125,32,Model_1
2505318700556100083,1885.286133,32,Model_1
2505318700556100084,2190.438720703125,32,Model_1
2505318700556100085,2538.30127,32,Model_1
2505318700556100087,1960.603759765625,32,Model_1
2505318700556100088,2840.689941,32,Model_1
2505318700556100089,2204.396973,32,Model_1
2505318700556100090,1750.9530029296875,32,Model_1
2505318700556100091,2069.458984,32,Model_1
2505318700556100092,2764.741455078125,32,Model_1
2505318700556100093,1426.594238,32,Model_1
2505318700556100095,1129.420166015625,32,Model_1
2505318700556100096,1484.0819091796875,32,Model_1
2505318700556100097,2378.068603515625,32,Model_1
2505318700556100098,3132.255371,32,Model_1
2505318700556100100,1311.168945,32,Model_1
2505318700556100101,1486.3890380859375,32,Model_1
2505318700556100102,4368.494629,32,Model_1
2505318700556100103,2028.5665283203125,32,Model_1
2505318700556100104,6706.605469,32,Model_1
2505318700556100105,2614.463134765625,32,Model_1
2505318700556100106,943.0529785,32,Model_1
2505318700556100107,2735.559326171875,32,Model_1
2505318700556100109,5067.632813,32,Model_1
2505318700556100110,1266.465576171875,32,Model_1
2505318700556100112,2790.188477,32,Model_1
2505318700557100002,3115.069824,32,Model_1
2505318700557100003,4086.017822265625,32,Model_1
2505318700557100004,2412.36377,32,Model_1
2505318700557100005,2662.071044921875,32,Model_1
2505318700557100007,2003.8687744140625,32,Model_1
2505318700557100008,4582.206543,32,Model_1
2505318700557100009,3455.571289,32,Model_1
2505318700557100010,2241.817626953125,32,Model_1
2505318700557100012,2347.496094,32,Model_1
2505318700557100013,2025.247314453125,32,Model_1
2505318700557100014,1500.061279296875,32,Model_1
2505318700557100015,3548.030029296875,32,Model_1
2505318700557100016,2405.493408203125,32,Model_1
2505318700557100017,6495.69873,32,Model_1
2505318700557100018,2558.935547,32,Model_1
2505318700557100019,2870.609619140625,32,Model_1
2505318700557100020,3536.961914,32,Model_1
2505318700557100022,2146.125244140625,32,Model_1
2505318700557100023,3083.225586,32,Model_1
2505318700557100024,5225.057129,32,Model_1
2505318700557100025,3214.074707,32,Model_1
2505318700557100026,4976.257324,32,Model_1
2505318700557100027,4534.547852,32,Model_1
2505318700557100028,2362.850341796875,32,Model_1
2505318700557100029,2239.248535,32,Model_1
2505318700557100030,1605.7855224609375,32,Model_1
2505318700557100031,10073.89844,32,Model_1
2505318700557100032,4816.367188,32,Model_1
2505318700557100033,4016.418945,32,Model_1
2505318700557100034,2258.927001953125,32,Model_1
2505318700557100035,3632.590332,32,Model_1
2505318700557100036,1972.268555,32,Model_1
2505318700557100037,5134.428711,32,Model_1
2505318700557100038,1794.269775390625,32,Model_1
2505318700557100039,3825.84082,32,Model_1
2505318700557100040,2919.763916015625,32,Model_1
2505318700557100041,1845.328369140625,32,Model_1
2505318700557100042,2815.924560546875,32,Model_1
2505318700557100043,5141.723633,32,Model_1
2505318700557100044,4837.00293,32,Model_1
2505318700557100045,3325.880859,32,Model_1
2505318700557100046,1565.966797,32,Model_1
2505318700557100047,954.3972778320312,32,Model_1
2505318700557100048,1479.141113,32,Model_1
2505318700557100049,4545.509277,32,Model_1
2505318700557100050,1425.5384521484375,32,Model_1
2505318700557100051,2899.4375,32,Model_1
2505318700557100052,2648.491211,32,Model_1
2505318700557100053,4612.852051,32,Model_1
2505318700557100054,1453.264404296875,32,Model_1
2505318700557100055,3453.995605,32,Model_1
2505318700557100056,1046.812988,32,Model_1
2505318700557100057,2977.758789,32,Model_1
2505318700557100058,3096.237793,32,Model_1
2505318700557100059,2927.549805,32,Model_1
2505318700557100060,1868.7833251953125,32,Model_1
2505318700557100061,1634.4527587890625,32,Model_1
2505318700557100062,1646.1837158203125,32,Model_1
2505318700557100063,4053.699951171875,32,Model_1
2505318700557100064,880.6701049804688,32,Model_1
2505318700557100065,1489.1495361328125,32,Model_1
2505318700557100066,3198.353516,32,Model_1
2505318700557100067,2592.208251953125,32,Model_1
2505318700557100068,1903.3438720703125,32,Model_1
2505318700557100069,2134.651123046875,32,Model_1
2505318700557100070,2362.537841796875,32,Model_1
2505318700557100071,2344.706298828125,32,Model_1
2505318700557100072,2574.479248046875,32,Model_1
2505318700557100073,3352.434814453125,32,Model_1
2505318700557100074,1733.9039306640625,32,Model_1
2505318700557100075,2310.118652,32,Model_1
2505318700557100076,5020.615723,32,Model_1
2505318700557100077,2513.29248,32,Model_1
2505318700557100078,2454.740723,32,Model_1
