EntityID,crop,stage,embryo_ID,section_level,uniqueID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity
2685806100028100172,1,22,15,,MER02-R1-1,,1452.8372260799588,773.7677141421518,391.3728757952682,8977.67159176267,380.5676985034601,8994.189535468502,392.98434097037193,1.3925665940802026,,0.337256112078042,0.947164529484557
2685806100028100173,1,22,15,,MER02-R1-1,,2171.5391435170027,845.9302274032616,393.2482044857496,9045.91566341607,380.7679681463062,9068.383607221283,394.6849830311891,1.6168894598519636,,0.2927109455283995,0.92119918900052
2685806100028100174,1,22,15,,MER02-R1-1,,1030.1391798928587,802.8513512779682,395.732751443864,9006.929544405022,384.1625877113596,9022.70005933305,398.7512401978194,2.589797622515689,,0.4599695555374815,0.933836038150007
2685806100028100175,1,22,15,,MER02-R1-1,,1347.1030010764591,823.6310425404808,394.1250552915346,9027.791630533831,383.63887543851376,9044.27959603108,396.4060127278655,1.4403577274489705,,0.3465285268531817,0.9603031750756916
2685806100028100176,1,22,15,,MER02-R1-1,,2922.188255710682,679.0815909552839,402.5427431219569,8882.632374499144,385.098143682372,8899.150318204975,412.5046527325387,1.965625241727444,,0.247380266114706,0.956340818414849
2685806100028100177,1,22,15,,MER02-R1-1,,781.1630476457342,784.296446056178,396.6392013383608,8991.9274743522,387.12086135669,9002.392568153631,397.0619566119197,1.0486466633672065,,0.4304641134020173,0.9851059693438412
2685806100028100178,1,22,15,,MER02-R1-1,,4558.271929214331,593.952759863776,410.38813509734655,8798.830984935157,387.95025394272034,8815.996923304148,424.9735417243932,2.195723849755169,,0.2048683087083529,0.9332443376224828
2685806100028100179,1,22,15,,MER02-R1-1,,1589.181164174241,654.2227780692374,399.22832802586674,8860.600555951689,387.6955663840524,8873.560449214898,401.8315200361311,1.05111481082937,,0.3127156230847427,0.9617009460765475
2685806100028100180,1,22,15,,MER02-R1-1,,1134.4243911643266,815.1076025695293,398.2655585956754,9020.28599925312,387.82911560496257,9036.053252798189,399.45419073372375,1.696023382869133,,0.3858973846835069,0.9679287105576037
2685806100028100181,1,22,15,,MER02-R1-1,,1553.987776951715,760.021470909056,405.4714534184965,8966.986917204405,391.6459981015457,8978.731503522395,409.1802463727437,1.3902922871995975,,0.3228993532840488,0.9765284510735144
2685806100028100182,1,22,15,,MER02-R1-1,,1958.6197503734804,803.810311514424,406.5475492224928,9008.559337373315,394.0729053821876,9025.65199202574,412.1938145809155,1.2854462957674366,,0.2824764681425959,0.974372568810452
2685806100028100183,1,22,15,,MER02-R1-1,,1394.524886291033,842.4973885870768,402.9918328291187,9047.76301449452,393.6295361407619,9064.262601461822,404.3973071528969,1.6555650295603703,,0.3565960322423215,0.9282855179182368
2685806100028100184,1,22,15,,MER02-R1-1,,1519.8705873353615,852.2201011594279,408.1273042470908,9057.982096065149,394.3703144794266,9073.067423696964,413.1536583423476,1.785443404209478,,0.3548931918409242,0.9041396229087548
2685806100028100185,1,22,15,,MER02-R1-1,,1305.6668495192027,789.6044856508051,405.818714905473,8995.488698722042,395.0237039078482,9008.985469787896,407.9818926514746,1.082367106997021,,0.3491333360572485,0.9324603185598364
2685806100028100186,1,22,15,,MER02-R1-1,,2711.510882497302,687.3866183850532,414.9103288341232,8892.10743881512,398.3782207597175,8908.006030045713,425.7478874574289,2.3064059639029444,,0.2690760973388812,0.9461976447521386
2685806100028100187,1,22,15,,MER02-R1-1,,1311.184074298272,819.0487337260656,410.8185381963717,9025.738357466334,398.55661054869233,9037.471627303836,416.652126009253,2.046204897895694,,0.3810864179721092,0.9273448164752
2685806100028100188,1,22,15,,MER02-R1-1,,2603.465997227917,733.9423133294513,414.1638461558492,8938.467914641466,399.7396238955466,8954.343783888895,420.2849625551522,1.2918703688377782,,0.2476106216838587,0.9581122663591954
2685806100028100189,1,22,15,,MER02-R1-1,,6591.243926728972,649.5483932213829,420.5077119969287,8848.205191585408,400.7633241651381,8875.929192262603,431.61360870617966,1.122095470689084,,0.1710083061897342,0.8462919856379761
2685806100028100190,1,22,15,,MER02-R1-1,,1688.8195985009374,810.1912191893571,416.3809503790267,9015.03928400492,402.25058197839206,9029.860042781002,419.6498163954017,1.047039872771374,,0.3165879792419304,0.958252177605752
