Embryo,Truth image,Test image,Slice number,Truth objects,Test objects,Object IoU threshold,Object TP,Object FP,Object FN,Object Precision,Object Recall/Sensitivity,Object Jaccard Index,Object F-measure
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1761,2697,0.5,861,1836,900,0.319,0.489,0.239,0.386
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1761,2697,0.55,774,1923,987,0.287,0.44,0.21,0.347
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1761,2697,0.6,654,2043,1107,0.242,0.371,0.172,0.293
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1761,2697,0.65,535,2162,1226,0.198,0.304,0.136,0.24
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1761,2697,0.7,399,2298,1362,0.148,0.227,0.098,0.179
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1761,2697,0.75,282,2415,1479,0.105,0.16,0.068,0.127
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1761,2697,0.8,168,2529,1593,0.062,0.095,0.039,0.075
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1761,2697,0.85,75,2622,1686,0.028,0.043,0.017,0.034
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1761,2697,0.9,23,2674,1738,0.009,0.013,0.005,0.01
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1761,2697,0.95,2,2695,1759,0.0007416,0.001,0.0004488,0.0008973
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1761,2697,1.0,0,2697,1761,0.0,0.0,0.0,
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1761,1472,0.5,1125,347,636,0.764,0.639,0.534,0.696
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1761,1472,0.55,1074,398,687,0.73,0.61,0.497,0.664
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1761,1472,0.6,1016,456,745,0.69,0.577,0.458,0.629
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1761,1472,0.65,928,544,833,0.63,0.527,0.403,0.574
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1761,1472,0.7,820,652,941,0.557,0.466,0.34,0.507
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1761,1472,0.75,709,763,1052,0.482,0.403,0.281,0.439
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1761,1472,0.8,540,932,1221,0.367,0.307,0.201,0.334
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1761,1472,0.85,311,1161,1450,0.211,0.177,0.106,0.192
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1761,1472,0.9,102,1370,1659,0.069,0.058,0.033,0.063
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1761,1472,0.95,5,1467,1756,0.003,0.003,0.002,0.003
Embryo11,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1761,1472,1.0,0,1472,1761,0.0,0.0,0.0,
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1173,1567,0.5,971,596,202,0.62,0.828,0.549,0.709
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1173,1567,0.55,946,621,227,0.604,0.806,0.527,0.691
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1173,1567,0.6,919,648,254,0.586,0.783,0.505,0.671
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1173,1567,0.65,893,674,280,0.57,0.761,0.483,0.652
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1173,1567,0.7,859,708,314,0.548,0.732,0.457,0.627
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1173,1567,0.75,810,757,363,0.517,0.691,0.42,0.591
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1173,1567,0.8,727,840,446,0.464,0.62,0.361,0.531
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1173,1567,0.85,634,933,539,0.405,0.54,0.301,0.463
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1173,1567,0.9,412,1155,761,0.263,0.351,0.177,0.301
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1173,1567,0.95,67,1500,1106,0.043,0.057,0.025,0.049
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1173,1567,1.0,0,1567,1173,0.0,0.0,0.0,
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1173,1578,0.5,974,604,199,0.617,0.83,0.548,0.708
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1173,1578,0.55,947,631,226,0.6,0.807,0.525,0.688
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1173,1578,0.6,922,656,251,0.584,0.786,0.504,0.67
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1173,1578,0.65,899,679,274,0.57,0.766,0.485,0.654
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1173,1578,0.7,865,713,308,0.548,0.737,0.459,0.629
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1173,1578,0.75,812,766,361,0.515,0.692,0.419,0.59
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1173,1578,0.8,731,847,442,0.463,0.623,0.362,0.531
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1173,1578,0.85,631,947,542,0.4,0.538,0.298,0.459
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1173,1578,0.9,411,1167,762,0.26,0.35,0.176,0.299
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1173,1578,0.95,65,1513,1108,0.041,0.055,0.024,0.047
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1173,1578,1.0,0,1578,1173,0.0,0.0,0.0,
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1173,1686,0.5,896,790,277,0.531,0.764,0.456,0.627
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1173,1686,0.55,869,817,304,0.515,0.741,0.437,0.608
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1173,1686,0.6,831,855,342,0.493,0.708,0.41,0.581
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1173,1686,0.65,791,895,382,0.469,0.674,0.382,0.553
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1173,1686,0.7,737,949,436,0.437,0.628,0.347,0.516
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1173,1686,0.75,662,1024,511,0.393,0.564,0.301,0.463
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1173,1686,0.8,553,1133,620,0.328,0.471,0.24,0.387
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1173,1686,0.85,396,1290,777,0.235,0.338,0.161,0.277
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1173,1686,0.9,167,1519,1006,0.099,0.142,0.062,0.117
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1173,1686,0.95,11,1675,1162,0.007,0.009,0.004,0.008
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1173,1686,1.0,0,1686,1173,0.0,0.0,0.0,
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1173,1687,0.5,886,801,287,0.525,0.755,0.449,0.62
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1173,1687,0.55,857,830,316,0.508,0.731,0.428,0.599
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1173,1687,0.6,816,871,357,0.484,0.696,0.399,0.571
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1173,1687,0.65,773,914,400,0.458,0.659,0.37,0.541
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1173,1687,0.7,710,977,463,0.421,0.605,0.33,0.497
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1173,1687,0.75,636,1051,537,0.377,0.542,0.286,0.445
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1173,1687,0.8,535,1152,638,0.317,0.456,0.23,0.374
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1173,1687,0.85,389,1298,784,0.231,0.332,0.157,0.272
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1173,1687,0.9,137,1550,1036,0.081,0.117,0.05,0.096
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1173,1687,0.95,5,1682,1168,0.003,0.004,0.002,0.003
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1173,1687,1.0,0,1687,1173,0.0,0.0,0.0,
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1173,2200,0.5,594,1606,579,0.27,0.506,0.214,0.352
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1173,2200,0.55,533,1667,640,0.242,0.454,0.188,0.316
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1173,2200,0.6,444,1756,729,0.202,0.379,0.152,0.263
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1173,2200,0.65,363,1837,810,0.165,0.309,0.121,0.215
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1173,2200,0.7,276,1924,897,0.125,0.235,0.089,0.164
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1173,2200,0.75,189,2011,984,0.086,0.161,0.059,0.112
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1173,2200,0.8,112,2088,1061,0.051,0.095,0.034,0.066
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1173,2200,0.85,47,2153,1126,0.021,0.04,0.014,0.028
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1173,2200,0.9,8,2192,1165,0.004,0.007,0.002,0.005
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1173,2200,0.95,0,2200,1173,0.0,0.0,0.0,
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1173,2200,1.0,0,2200,1173,0.0,0.0,0.0,
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1173,1059,0.5,712,347,461,0.672,0.607,0.468,0.638
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1173,1059,0.55,674,385,499,0.636,0.575,0.433,0.604
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1173,1059,0.6,636,423,537,0.601,0.542,0.398,0.57
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1173,1059,0.65,583,476,590,0.551,0.497,0.354,0.522
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1173,1059,0.7,528,531,645,0.499,0.45,0.31,0.473
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1173,1059,0.75,450,609,723,0.425,0.384,0.253,0.403
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1173,1059,0.8,348,711,825,0.329,0.297,0.185,0.312
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1173,1059,0.85,211,848,962,0.199,0.18,0.104,0.189
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1173,1059,0.9,69,990,1104,0.065,0.059,0.032,0.062
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1173,1059,0.95,2,1057,1171,0.002,0.002,0.0008969,0.002
Embryo12,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1173,1059,1.0,0,1059,1173,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1175,1240,0.5,785,455,390,0.633,0.668,0.482,0.65
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1175,1240,0.55,748,492,427,0.603,0.637,0.449,0.619
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1175,1240,0.6,707,533,468,0.57,0.602,0.414,0.586
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1175,1240,0.65,650,590,525,0.524,0.553,0.368,0.538
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1175,1240,0.7,581,659,594,0.469,0.494,0.317,0.481
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1175,1240,0.75,506,734,669,0.408,0.431,0.265,0.419
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1175,1240,0.8,397,843,778,0.32,0.338,0.197,0.329
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1175,1240,0.85,264,976,911,0.213,0.225,0.123,0.219
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1175,1240,0.9,106,1134,1069,0.085,0.09,0.046,0.088
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1175,1240,0.95,11,1229,1164,0.009,0.009,0.005,0.009
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1175,1240,1.0,0,1240,1175,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1175,1256,0.5,789,467,386,0.628,0.671,0.481,0.649
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1175,1256,0.55,750,506,425,0.597,0.638,0.446,0.617
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1175,1256,0.6,708,548,467,0.564,0.603,0.411,0.582
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1175,1256,0.65,652,604,523,0.519,0.555,0.366,0.536
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1175,1256,0.7,579,677,596,0.461,0.493,0.313,0.476
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1175,1256,0.75,510,746,665,0.406,0.434,0.265,0.42
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1175,1256,0.8,390,866,785,0.311,0.332,0.191,0.321
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1175,1256,0.85,263,993,912,0.209,0.224,0.121,0.216
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1175,1256,0.9,116,1140,1059,0.092,0.099,0.05,0.095
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1175,1256,0.95,13,1243,1162,0.01,0.011,0.005,0.011
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1175,1256,1.0,0,1256,1175,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1175,1129,0.5,704,425,471,0.624,0.599,0.44,0.611
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1175,1129,0.55,664,465,511,0.588,0.565,0.405,0.576
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1175,1129,0.6,606,523,569,0.537,0.516,0.357,0.526
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1175,1129,0.65,535,594,640,0.474,0.455,0.302,0.464
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1175,1129,0.7,450,679,725,0.399,0.383,0.243,0.391
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1175,1129,0.75,370,759,805,0.328,0.315,0.191,0.321
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1175,1129,0.8,280,849,895,0.248,0.238,0.138,0.243
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1175,1129,0.85,170,959,1005,0.151,0.145,0.08,0.148
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1175,1129,0.9,59,1070,1116,0.052,0.05,0.026,0.051
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1175,1129,0.95,9,1120,1166,0.008,0.008,0.004,0.008
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1175,1129,1.0,0,1129,1175,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1175,1169,0.5,604,565,571,0.517,0.514,0.347,0.515
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1175,1169,0.55,554,615,621,0.474,0.471,0.309,0.473
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1175,1169,0.6,505,664,670,0.432,0.43,0.275,0.431
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1175,1169,0.65,448,721,727,0.383,0.381,0.236,0.382
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1175,1169,0.7,371,798,804,0.317,0.316,0.188,0.317
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1175,1169,0.75,306,863,869,0.262,0.26,0.15,0.261
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1175,1169,0.8,205,964,970,0.175,0.174,0.096,0.175
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1175,1169,0.85,100,1069,1075,0.086,0.085,0.045,0.085
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1175,1169,0.9,21,1148,1154,0.018,0.018,0.009,0.018
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1175,1169,0.95,0,1169,1175,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1175,1169,1.0,0,1169,1175,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1175,2744,0.5,442,2302,733,0.161,0.376,0.127,0.226
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1175,2744,0.55,400,2344,775,0.146,0.34,0.114,0.204
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1175,2744,0.6,335,2409,840,0.122,0.285,0.093,0.171
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1175,2744,0.65,265,2479,910,0.097,0.226,0.073,0.135
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1175,2744,0.7,189,2555,986,0.069,0.161,0.051,0.096
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1175,2744,0.75,118,2626,1057,0.043,0.1,0.031,0.06
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1175,2744,0.8,55,2689,1120,0.02,0.047,0.014,0.028
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1175,2744,0.85,19,2725,1156,0.007,0.016,0.005,0.01
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1175,2744,0.9,2,2742,1173,0.0007289,0.002,0.0005106,0.001
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1175,2744,0.95,0,2744,1175,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1175,2744,1.0,0,2744,1175,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1175,995,0.5,567,428,608,0.57,0.483,0.354,0.523
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1175,995,0.55,521,474,654,0.524,0.443,0.316,0.48
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1175,995,0.6,467,528,708,0.469,0.397,0.274,0.43
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1175,995,0.65,408,587,767,0.41,0.347,0.232,0.376
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1175,995,0.7,341,654,834,0.343,0.29,0.186,0.314
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1175,995,0.75,277,718,898,0.278,0.236,0.146,0.255
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1175,995,0.8,197,798,978,0.198,0.168,0.1,0.182
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1175,995,0.85,96,899,1079,0.096,0.082,0.046,0.088
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1175,995,0.9,22,973,1153,0.022,0.019,0.01,0.02
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1175,995,0.95,0,995,1175,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1175,995,1.0,0,995,1175,0.0,0.0,0.0,
