Embryo,Truth image,Test image,Slice number,Truth objects,Test objects,Object IoU threshold,Object TP,Object FP,Object FN,Object Precision,Object Recall/Sensitivity,Object Jaccard Index,Object F-measure
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,80,75,0.6,62,13,18,0.827,0.775,0.667,0.8
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,80,75,0.65,59,16,21,0.787,0.738,0.615,0.761
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,80,75,0.7,58,17,22,0.773,0.725,0.598,0.748
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,80,75,0.75,55,20,25,0.733,0.688,0.55,0.71
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,80,75,0.8,52,23,28,0.693,0.65,0.505,0.671
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,80,75,0.85,43,32,37,0.573,0.537,0.384,0.555
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,80,75,0.9,35,40,45,0.467,0.438,0.292,0.452
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,80,75,0.95,2,73,78,0.027,0.025,0.013,0.026
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,80,75,1.0,0,75,80,0.0,0.0,0.0,
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,80,64,0.5,52,12,28,0.812,0.65,0.565,0.722
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,80,64,0.55,51,13,29,0.797,0.637,0.548,0.708
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,80,64,0.6,46,18,34,0.719,0.575,0.469,0.639
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,80,64,0.65,40,24,40,0.625,0.5,0.385,0.556
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,80,64,0.7,37,27,43,0.578,0.463,0.346,0.514
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,80,64,0.75,33,31,47,0.516,0.412,0.297,0.458
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,80,64,0.8,24,40,56,0.375,0.3,0.2,0.333
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,80,64,0.85,13,51,67,0.203,0.163,0.099,0.181
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,80,64,0.9,9,55,71,0.141,0.113,0.067,0.125
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,80,64,0.95,0,64,80,0.0,0.0,0.0,
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,80,64,1.0,0,64,80,0.0,0.0,0.0,
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,80,55,0.5,46,9,34,0.836,0.575,0.517,0.681
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,80,55,0.55,45,10,35,0.818,0.562,0.5,0.667
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,80,55,0.6,39,16,41,0.709,0.487,0.406,0.578
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,80,55,0.65,34,21,46,0.618,0.425,0.337,0.504
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,80,55,0.7,30,25,50,0.545,0.375,0.286,0.444
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,80,55,0.75,28,27,52,0.509,0.35,0.262,0.415
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,80,55,0.8,23,32,57,0.418,0.287,0.205,0.341
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,80,55,0.85,9,46,71,0.164,0.113,0.071,0.133
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,80,55,0.9,6,49,74,0.109,0.075,0.047,0.089
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,80,55,0.95,0,55,80,0.0,0.0,0.0,
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,80,55,1.0,0,55,80,0.0,0.0,0.0,
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,80,76,0.5,28,48,52,0.368,0.35,0.219,0.359
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,80,76,0.55,28,48,52,0.368,0.35,0.219,0.359
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,80,76,0.6,19,57,61,0.25,0.237,0.139,0.244
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,80,76,0.65,14,62,66,0.184,0.175,0.099,0.179
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,80,76,0.7,6,70,74,0.079,0.075,0.04,0.077
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,80,76,0.75,4,72,76,0.053,0.05,0.026,0.051
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,80,76,0.8,0,76,80,0.0,0.0,0.0,
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,80,76,0.85,0,76,80,0.0,0.0,0.0,
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,80,76,0.9,0,76,80,0.0,0.0,0.0,
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,80,76,0.95,0,76,80,0.0,0.0,0.0,
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,80,76,1.0,0,76,80,0.0,0.0,0.0,
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,80,73,0.5,58,15,22,0.795,0.725,0.611,0.758
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,80,73,0.55,58,15,22,0.795,0.725,0.611,0.758
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,80,73,0.6,58,15,22,0.795,0.725,0.611,0.758
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,80,73,0.65,55,18,25,0.753,0.688,0.561,0.719
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,80,73,0.7,50,23,30,0.685,0.625,0.485,0.654
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,80,73,0.75,45,28,35,0.616,0.562,0.417,0.588
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,80,73,0.8,31,42,49,0.425,0.388,0.254,0.405
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,80,73,0.85,19,54,61,0.26,0.237,0.142,0.248
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,80,73,0.9,6,67,74,0.082,0.075,0.041,0.078
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,80,73,0.95,0,73,80,0.0,0.0,0.0,
Embryo11,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,80,73,1.0,0,73,80,0.0,0.0,0.0,
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,91,90,0.5,81,9,10,0.9,0.89,0.81,0.895
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,91,90,0.55,79,11,12,0.878,0.868,0.775,0.873
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,91,90,0.6,78,12,13,0.867,0.857,0.757,0.862
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,91,90,0.65,77,13,14,0.856,0.846,0.74,0.851
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,91,90,0.7,74,16,17,0.822,0.813,0.692,0.818
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,91,90,0.75,72,18,19,0.8,0.791,0.661,0.796
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,91,90,0.8,66,24,25,0.733,0.725,0.574,0.729
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,91,90,0.85,61,29,30,0.678,0.67,0.508,0.674
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,91,90,0.9,41,49,50,0.456,0.451,0.293,0.453
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,91,90,0.95,8,82,83,0.089,0.088,0.046,0.088
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,91,90,1.0,0,90,91,0.0,0.0,0.0,
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,91,93,0.5,83,10,8,0.892,0.912,0.822,0.902
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,91,93,0.55,81,12,10,0.871,0.89,0.786,0.88
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,91,93,0.6,80,13,11,0.86,0.879,0.769,0.87
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,91,93,0.65,79,14,12,0.849,0.868,0.752,0.859
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,91,93,0.7,76,17,15,0.817,0.835,0.704,0.826
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,91,93,0.75,73,20,18,0.785,0.802,0.658,0.793
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,91,93,0.8,68,25,23,0.731,0.747,0.586,0.739
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,91,93,0.85,62,31,29,0.667,0.681,0.508,0.674
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,91,93,0.9,40,53,51,0.43,0.44,0.278,0.435
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,91,93,0.95,8,85,83,0.086,0.088,0.045,0.087
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,91,93,1.0,0,93,91,0.0,0.0,0.0,
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,91,91,0.5,75,16,16,0.824,0.824,0.701,0.824
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,91,91,0.55,73,18,18,0.802,0.802,0.67,0.802
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,91,91,0.6,71,20,20,0.78,0.78,0.64,0.78
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,91,91,0.65,68,23,23,0.747,0.747,0.596,0.747
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,91,91,0.7,65,26,26,0.714,0.714,0.556,0.714
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,91,91,0.75,61,30,30,0.67,0.67,0.504,0.67
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,91,91,0.8,50,41,41,0.549,0.549,0.379,0.549
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,91,91,0.85,32,59,59,0.352,0.352,0.213,0.352
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,91,91,0.9,13,78,78,0.143,0.143,0.077,0.143
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,91,91,0.95,1,90,90,0.011,0.011,0.006,0.011
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,91,91,1.0,0,91,91,0.0,0.0,0.0,
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,91,93,0.5,75,18,16,0.806,0.824,0.688,0.815
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,91,93,0.55,74,19,17,0.796,0.813,0.673,0.804
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,91,93,0.6,69,24,22,0.742,0.758,0.6,0.75
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,91,93,0.65,66,27,25,0.71,0.725,0.559,0.717
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,91,93,0.7,63,30,28,0.677,0.692,0.521,0.685
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,91,93,0.75,61,32,30,0.656,0.67,0.496,0.663
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,91,93,0.8,48,45,43,0.516,0.527,0.353,0.522
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,91,93,0.85,34,59,57,0.366,0.374,0.227,0.37
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,91,93,0.9,13,80,78,0.14,0.143,0.076,0.141
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,91,93,0.95,1,92,90,0.011,0.011,0.005,0.011
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,91,93,1.0,0,93,91,0.0,0.0,0.0,
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,91,94,0.5,40,54,51,0.426,0.44,0.276,0.432
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,91,94,0.55,33,61,58,0.351,0.363,0.217,0.357
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,91,94,0.6,21,73,70,0.223,0.231,0.128,0.227
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,91,94,0.65,16,78,75,0.17,0.176,0.095,0.173
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,91,94,0.7,11,83,80,0.117,0.121,0.063,0.119
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,91,94,0.75,7,87,84,0.074,0.077,0.039,0.076
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,91,94,0.8,4,90,87,0.043,0.044,0.022,0.043
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,91,94,0.85,1,93,90,0.011,0.011,0.005,0.011
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,91,94,0.9,0,94,91,0.0,0.0,0.0,
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,91,94,0.95,0,94,91,0.0,0.0,0.0,
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,91,94,1.0,0,94,91,0.0,0.0,0.0,
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,91,86,0.5,69,17,22,0.802,0.758,0.639,0.78
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,91,86,0.55,66,20,25,0.767,0.725,0.595,0.746
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,91,86,0.6,64,22,27,0.744,0.703,0.566,0.723
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,91,86,0.65,61,25,30,0.709,0.67,0.526,0.689
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,91,86,0.7,55,31,36,0.64,0.604,0.451,0.621
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,91,86,0.75,48,38,43,0.558,0.527,0.372,0.542
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,91,86,0.8,36,50,55,0.419,0.396,0.255,0.407
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,91,86,0.85,25,61,66,0.291,0.275,0.164,0.282
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,91,86,0.9,8,78,83,0.093,0.088,0.047,0.09
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,91,86,0.95,1,85,90,0.012,0.011,0.006,0.011
Embryo12,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,91,86,1.0,0,86,91,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,221,232,0.5,179,53,42,0.772,0.81,0.653,0.79
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,221,232,0.55,173,59,48,0.746,0.783,0.618,0.764
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,221,232,0.6,167,65,54,0.72,0.756,0.584,0.737
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,221,232,0.65,154,78,67,0.664,0.697,0.515,0.68
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,221,232,0.7,135,97,86,0.582,0.611,0.425,0.596
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,221,232,0.75,117,115,104,0.504,0.529,0.348,0.517
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,221,232,0.8,94,138,127,0.405,0.425,0.262,0.415
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,221,232,0.85,58,174,163,0.25,0.262,0.147,0.256
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,221,232,0.9,22,210,199,0.095,0.1,0.051,0.097
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,221,232,0.95,2,230,219,0.009,0.009,0.004,0.009
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,added_image_z3_DAPI_mask_ecto.tif,1,221,232,1.0,0,232,221,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,221,237,0.5,178,59,43,0.751,0.805,0.636,0.777
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,221,237,0.55,172,65,49,0.726,0.778,0.601,0.751
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,221,237,0.6,166,71,55,0.7,0.751,0.568,0.725
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,221,237,0.65,151,86,70,0.637,0.683,0.492,0.659
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,221,237,0.7,134,103,87,0.565,0.606,0.414,0.585
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,221,237,0.75,117,120,104,0.494,0.529,0.343,0.511
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,221,237,0.8,88,149,133,0.371,0.398,0.238,0.384
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,221,237,0.85,58,179,163,0.245,0.262,0.145,0.253
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,221,237,0.9,22,215,199,0.093,0.1,0.05,0.096
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,221,237,0.95,2,235,219,0.008,0.009,0.004,0.009
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,average_image_z3_DAPI_mask_ecto.tif,1,221,237,1.0,0,237,221,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,221,225,0.5,166,59,55,0.738,0.751,0.593,0.744
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,221,225,0.55,159,66,62,0.707,0.719,0.554,0.713
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,221,225,0.6,150,75,71,0.667,0.679,0.507,0.673
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,221,225,0.65,135,90,86,0.6,0.611,0.434,0.605
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,221,225,0.7,114,111,107,0.507,0.516,0.343,0.511
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,221,225,0.75,95,130,126,0.422,0.43,0.271,0.426
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,221,225,0.8,68,157,153,0.302,0.308,0.18,0.305
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,221,225,0.85,34,191,187,0.151,0.154,0.083,0.152
