EntityID,volume,x,y,sox3_expression,sox17a_expression,model
13405,2813.50537109375,7039.222024144605,5753.868326515134,2,0,Model_2
13406,2391.6767578125,7060.932640678249,5752.752679614117,3,0,Model_2
13407,4170.595703125,7125.9756481752265,5755.2143096351065,4,1,Model_2
13408,3774.748779296875,7147.69040760491,5754.900600183522,6,0,Model_2
13409,3624.080810546875,7024.077437511645,5760.455518445582,1,0,Model_2
13410,3873.797119140625,7086.739660751307,5755.150719881407,3,1,Model_2
13411,3896.407958984375,7203.306485325098,5751.337454317894,16,0,Model_2
13412,3237.1435546875,7071.809123747051,5762.0869489043835,0,0,Model_2
13413,3409.488525390625,7182.804673791397,5759.357535365038,3,0,Model_2
13414,2275.31787109375,7164.739805772435,5762.315165464883,1,0,Model_2
13415,5011.36962890625,7048.546302163973,5773.804420852743,3,0,Model_2
13416,746.9382934570312,6984.320826152107,5762.9637809526175,0,0,Model_2
13417,5593.9716796875,7207.536382181337,5771.001525820233,28,1,Model_2
13418,430.7023010253906,7114.612604982685,5765.691781386326,1,0,Model_2
13419,6951.27197265625,7238.35998903634,5793.609096366039,31,1,Model_2
13420,4556.7958984375,7032.04560756078,5779.138894635311,1,0,Model_2
13421,600.2926635742188,7062.453083524713,5768.768818912562,0,0,Model_2
13422,2809.81982421875,7103.736121913884,5773.382608819869,1,0,Model_2
13423,4201.46630859375,7143.887689362513,5774.332922361267,4,0,Model_2
13424,3458.19287109375,6997.945890582167,5775.64711060439,1,1,Model_2
13425,2833.5126953125,7124.464872086188,5771.728568670864,4,0,Model_2
13426,5604.083984375,7084.485004662303,5779.844034348556,5,0,Model_2
13427,2717.091796875,7193.49150428595,5777.255931372987,15,0,Model_2
13428,2503.38623046875,7171.8361263661645,5777.014996861748,0,0,Model_2
13429,2793.107177734375,7159.060815945966,5780.966746777762,1,1,Model_2
13430,3473.97900390625,7015.639739244711,5785.48515205452,0,0,Model_2
13431,1580.2781982421875,7060.087489886209,5781.22746476793,2,0,Model_2
13432,3312.60205078125,7107.983510997845,5791.476013405831,2,0,Model_2
13433,3057.227294921875,7122.8288884724025,5787.935477230407,1,0,Model_2
13434,5663.83837890625,7217.593492477899,5796.890327656933,55,2,Model_2
13435,3293.040283203125,7148.7473064167425,5794.155261695036,1,0,Model_2
13436,2534.88671875,7174.886218494736,5792.547147479258,7,0,Model_2
13437,3074.244384765625,7190.7332561672665,5796.058714989107,15,0,Model_2
13438,8514.759765625,7005.254879839253,5806.025349052274,1,9,Model_2
13439,1363.69921875,7062.4125752078835,5790.828811023734,0,0,Model_2
13440,3621.5224609375,7134.121502432274,5800.201940719038,3,1,Model_2
13441,9547.46484375,7052.780802238034,5813.442033992091,7,4,Model_2
13442,7083.87451171875,7073.841444415273,5806.510044286028,6,1,Model_2
13443,840.1288452148438,7083.787617162336,5792.1408796084,1,0,Model_2
13444,1960.019287109375,7202.713130547898,5799.59995771735,21,0,Model_2
13445,1734.3902587890625,7095.418567632092,5799.424026065448,1,1,Model_2
13446,5749.20263671875,7172.511418420589,5809.773611756449,6,1,Model_2
13447,3603.912353515625,7116.810641492484,5812.674717630784,4,0,Model_2
13448,2648.055419921875,7092.658938548062,5815.412609803956,0,0,Model_2
13449,3753.4853515625,7154.793633025372,5815.15683768352,4,0,Model_2
13450,1177.1383056640625,7104.683464141563,5809.9891103662085,0,1,Model_2
13451,5971.1416015625,7227.583395794267,5822.789727785916,23,1,Model_2
13452,3396.609375,7190.975845746463,5818.9609180603875,6,1,Model_2
13453,2208.60546875,7128.47979867016,5818.847869609366,0,0,Model_2
13454,2061.19384765625,7206.465213394258,5816.054866316321,9,0,Model_2
13455,2403.482666015625,7140.947614139877,5819.758616192907,1,0,Model_2
13456,4517.9404296875,7110.314120180905,5831.73892578989,4,0,Model_2
13457,2971.459716796875,7076.1379897864535,5827.774457923137,0,1,Model_2
13458,5334.6337890625,7207.842035844689,5833.967393380648,30,0,Model_2
13459,2097.5263671875,7165.878641861491,5830.778720509028,1,2,Model_2
13460,2647.96240234375,7091.242068102583,5833.433946002391,5,2,Model_2
13461,4879.236328125,7185.5730489892885,5838.669502390316,15,0,Model_2
13462,4003.51025390625,7147.882822109852,5838.263941072277,5,0,Model_2
13463,2605.427001953125,7130.244212061167,5835.875085991633,0,2,Model_2
13464,6922.23974609375,7101.689531270415,5855.468502212083,5,2,Model_2
13465,2155.087158203125,7159.744854114251,5846.042381055362,2,0,Model_2
13466,3808.43701171875,7082.89643419208,5848.401560917613,10,1,Model_2
13467,1045.4532470703125,7056.400312411133,5853.839897964557,2,0,Model_2
13468,6175.154296875,7169.158434559358,5855.576604793372,4,0,Model_2
13469,8886.2626953125,7225.391803789418,5857.001015276241,57,0,Model_2
13470,4605.365234375,7125.586676269304,5855.897379773145,3,0,Model_2
13471,2398.802490234375,7140.721135823056,5854.671510632383,0,0,Model_2
13472,3989.2509765625,7203.126499508275,5858.130086680816,7,1,Model_2
13473,2433.435546875,7071.232340554008,5858.273516903049,0,5,Model_2
13474,1653.9329833984375,7034.479328823043,5856.099453879346,0,1,Model_2
13475,1737.806640625,7047.940058376873,5860.872218170902,0,0,Model_2
13476,4018.87890625,7193.265486290911,5871.2974050135235,6,0,Model_2
13477,1397.6851806640625,7030.089239986613,5866.162885678699,0,6,Model_2
13478,4967.64501953125,7173.923685648246,5873.434727290645,6,0,Model_2
13479,6643.9501953125,7099.695877631893,5880.465634391352,6,5,Model_2
13480,4729.32861328125,7144.663791887229,5875.871627962973,3,1,Model_2
13481,6549.4345703125,7052.96124837664,5880.107412112178,3,4,Model_2
13482,4129.2041015625,7122.258089462528,5879.133782327757,7,0,Model_2
13483,5292.0322265625,6995.95315758721,5883.676210400357,1,0,Model_2
13484,4099.8828125,7161.604554114165,5890.035185770306,3,0,Model_2
13485,2684.180419921875,7074.537911271676,5892.691824369307,0,3,Model_2
13486,4417.44384765625,7136.588366862852,5895.59999577183,4,1,Model_2
13487,3472.705078125,7113.789089314407,5896.217876211944,5,0,Model_2
13488,1085.733154296875,7027.383468551096,5896.214696724259,0,2,Model_2
13489,2630.44140625,6979.053363998886,5899.983449460182,0,0,Model_2
13490,2640.44189453125,7003.524069938343,5898.482731272874,0,2,Model_2
13491,1897.9857177734375,7182.090714707272,5898.3887597479625,0,0,Model_2
13492,7263.412109375,6966.146401548991,5914.890654109389,0,1,Model_2
13493,6466.8564453125,7154.704330599634,5908.880362555559,2,3,Model_2
13494,5690.9873046875,7101.972629166441,5913.717776430043,0,9,Model_2
13495,3544.0966796875,7079.861993004102,5909.176761463081,0,1,Model_2
13496,4153.87353515625,7121.986959932838,5914.6475999396935,5,0,Model_2
13497,1090.035400390625,6934.88779060985,5910.317137712758,0,3,Model_2
13498,7975.3447265625,7163.575191663578,5930.229562530934,22,4,Model_2
13499,10213.39453125,7184.576912652701,5941.560903363774,6,1,Model_2
13500,2793.257568359375,7132.798537630355,5936.879284385854,0,0,Model_2
13501,6483.4443359375,7208.258166735759,5951.802739749895,13,2,Model_2
13502,13428.9697265625,7140.08589176368,5958.553145381506,15,11,Model_2
13503,2083.447509765625,7102.58715874562,5952.258466318075,1,2,Model_2
13504,6124.77734375,7167.3861956980545,5972.105888276914,9,32,Model_2
13505,4008.0576171875,7187.164381390205,5967.128576944291,3,1,Model_2
13506,3777.218017578125,7217.648270769976,5979.186607351352,14,3,Model_2
13507,4770.74658203125,6989.714416473638,5989.569401024841,0,3,Model_2
13508,10245.806640625,7069.822835257044,5993.4459030656435,0,4,Model_2
13509,8323.8984375,7216.324845646275,6009.4751135912375,28,13,Model_2
13510,1225.1771240234375,7090.971859216457,6002.352001347666,0,1,Model_2
13511,7301.61572265625,7015.567929046694,6041.357249714114,0,2,Model_2
13512,3792.024169921875,7230.935459011933,5747.257818341663,23,0,Model_2
13513,4959.69384765625,7226.724895670544,5769.531189404137,25,0,Model_2
13514,6831.2060546875,7245.5373262637295,5836.9829608116415,24,1,Model_2
13515,11751.9267578125,7248.628387030913,5875.74091569148,40,1,Model_2
13516,8775.302734375,7251.9450054713525,5919.793777396029,14,0,Model_2
13517,4973.33154296875,7231.392558541615,5917.90162894706,14,1,Model_2
13518,10069.7099609375,7238.452053392772,5942.440208346874,20,3,Model_2
13519,3300.26171875,7224.64516185876,5957.279583925469,25,2,Model_2
13520,17564.451171875,7241.842783640139,5985.615178173961,35,5,Model_2
13521,5275.05029296875,1189.1906632407336,6038.531038438581,81,1,Model_2
13522,3783.597900390625,1223.5688748975517,6039.464041435916,47,1,Model_2
13523,3212.4873046875,1206.5403062906698,6042.553796912893,44,0,Model_2
13524,6036.9541015625,1241.599564024189,6052.555758617003,78,0,Model_2
13525,9923.73828125,1161.8499660699745,6067.287738167128,122,1,Model_2
13526,7336.14111328125,1196.425885932229,6064.175019723538,89,0,Model_2
13527,2694.35546875,1219.238512812357,6056.5636794821185,11,0,Model_2
13528,7112.720703125,1254.4145771980984,6068.240524643392,54,2,Model_2
13529,9083.388671875,1220.19529163657,6080.06645244945,124,0,Model_2
13530,8656.345703125,1179.6077994602383,6085.588162729022,98,2,Model_2
13531,8220.9501953125,1256.662903862598,6087.51245933125,91,1,Model_2
13532,7986.06396484375,1270.7164127914002,6101.302603973803,125,1,Model_2
13533,6059.0439453125,1156.3183942942414,6109.506035477447,45,0,Model_2
13534,7725.54931640625,1191.5445186737925,6109.324098126584,97,0,Model_2
13535,14855.3828125,1130.1359818078345,6110.031710774696,22,0,Model_2
13536,8582.267578125,1235.6154959365958,6109.429021220189,122,0,Model_2
13537,6522.27001953125,1211.3179860676755,6112.657614326075,114,0,Model_2
13538,5684.76904296875,1172.657746112789,6117.079575143056,65,0,Model_2
13539,10734.4521484375,1229.4883828551974,6144.064946954662,112,0,Model_2
13540,13453.0615234375,1197.0477806599229,6146.00231478404,176,1,Model_2
13541,6876.37451171875,1249.4078873344697,6149.210771134589,80,2,Model_2
13542,5528.03271484375,1142.5035622094874,6140.448456351209,18,1,Model_2
13543,2800.26318359375,1169.4397516141762,6139.297835085657,37,0,Model_2
13544,7378.6015625,1156.4572963920073,6158.317883693584,38,1,Model_2
13545,6619.001953125,1172.339318519982,6171.064096546237,40,1,Model_2
13546,3079.16943359375,1208.402077738603,6162.5285852177185,33,1,Model_2
13547,3722.807373046875,1255.4239477859228,6170.0604382670135,29,0,Model_2
13548,3110.084228515625,1231.550394278369,6175.73123119137,65,0,Model_2
13549,11805.8818359375,1215.5721648979234,6191.790116935357,104,1,Model_2
13550,5051.654296875,1178.7511406236445,6192.259621283505,48,2,Model_2
13551,4155.92041015625,1193.9361204929883,6191.660817769502,37,0,Model_2
13552,12433.1220703125,1247.3320662578335,6202.909491922532,214,2,Model_2
13553,5042.15673828125,1290.26190582267,6194.235142965103,28,0,Model_2
13554,3763.04248046875,1197.812950542313,6212.664160140033,31,2,Model_2
13555,7183.54638671875,1212.587553542864,6226.4928119112155,27,2,Model_2
13556,9136.1982421875,1232.1782731892308,6235.919639620755,73,0,Model_2
13557,30412.146484375,1275.108457995404,6265.2479405797785,180,4,Model_2
13558,10796.900390625,1241.9311107877875,6259.408281531709,63,2,Model_2
13559,13689.02734375,1458.9948114398285,6014.301575897029,2,4,Model_2
13560,18824.490234375,1528.2255963499774,6021.456836293859,5,13,Model_2
13561,9720.57421875,1402.0838485464337,6044.418036525516,15,14,Model_2
13562,24543.59375,1323.2687038099975,6058.2205458424,28,28,Model_2
13563,19113.87109375,1508.7005876380135,6052.178812688129,10,8,Model_2
13564,22398.419921875,1569.2997637304943,6052.53880134935,23,17,Model_2
13565,24849.431640625,1458.6418597133597,6062.797595003125,3,4,Model_2
13566,10136.5615234375,1289.759464597446,6066.050917457673,19,3,Model_2
13567,21598.380859375,1375.9838336590328,6071.770109250123,52,9,Model_2
13568,8590.748046875,1609.272841408092,6075.443124079087,12,2,Model_2
13569,4743.77392578125,1407.6214045053348,6074.386474338447,10,14,Model_2
13570,25021.888671875,1526.0932707745815,6089.208892649389,34,3,Model_2
13571,5780.28125,1490.038337026257,6080.963067976612,10,3,Model_2
13572,7558.044921875,1343.5741881036083,6082.103797502699,17,22,Model_2
13573,20815.18359375,1585.1442696332233,6098.068005168956,44,2,Model_2
13574,12092.595703125,1419.7038155629416,6102.570866283699,23,7,Model_2
13575,4368.11474609375,1479.0859008633997,6097.264301337476,5,0,Model_2
13576,3617.3505859375,1622.4090441055014,6097.797395439324,17,0,Model_2
13577,15505.8623046875,1324.2838284200989,6109.416656545858,14,2,Model_2
13578,17658.365234375,1459.762167850684,6113.114753999893,3,1,Model_2
13579,3504.274658203125,1296.6317235637107,6106.1961887973885,85,0,Model_2
13580,7369.84375,1354.9032825647155,6108.410172055359,10,15,Model_2
13581,17400.396484375,1383.4555466661113,6120.631769439991,39,3,Model_2
13582,44152.5859375,1527.3669811458094,6141.125333951699,11,0,Model_2
13583,6766.71044921875,1572.7404388912255,6123.798185897816,21,0,Model_2
13584,8319.1591796875,1615.9793845327804,6126.370038158551,26,1,Model_2
13585,9877.6953125,1271.783899004222,6126.354140720126,115,0,Model_2
13586,2739.63037109375,1297.7553690339555,6120.608453196968,42,0,Model_2
13587,18510.498046875,1419.917750111199,6141.259932263696,13,6,Model_2
13588,8788.125,1297.6505307480693,6141.351077577332,110,1,Model_2
13589,1629.6954345703125,1351.923964910151,6130.609355071851,15,1,Model_2
13590,5718.8984375,1319.3228254933492,6143.742405592842,75,0,Model_2
13591,3999.048583984375,1357.6656735794386,6144.467682061426,14,0,Model_2
13592,19589.916015625,1590.9580186614185,6153.556070970721,41,2,Model_2
13593,2797.452392578125,1337.7033591744257,6149.620218493132,64,0,Model_2
13594,6477.9453125,1273.029069424956,6157.952949162631,77,0,Model_2
13595,14080.3203125,1390.771901071712,6165.4957537806185,139,1,Model_2
13596,1304.522216796875,1367.3818005158682,6152.347512374021,25,1,Model_2
13597,803.1559448242188,1351.2857287591905,6154.673130977375,17,0,Model_2
13598,13382.2255859375,1325.2768575846567,6180.310046734143,130,0,Model_2
13599,2767.579345703125,1342.6408856902854,6165.633531580301,37,0,Model_2
13600,6530.248046875,1293.8947653274518,6170.229304390727,58,1,Model_2
13601,10274.28515625,1356.1675563394092,6186.127449368418,89,1,Model_2
13602,1390.2298583984375,1304.299763810879,6180.17262221087,10,0,Model_2
13603,5342.21923828125,1266.2766092024976,6187.207062075671,74,0,Model_2
13604,6520.41015625,1380.6974136278732,6190.766675177205,21,0,Model_2
13605,9582.3232421875,1321.1486918422743,6208.585230716621,91,0,Model_2
13606,9080.6181640625,1281.6137254208443,6214.633322846261,77,0,Model_2
13607,10533.84375,1327.0574973184848,6232.983912658296,26,0,Model_2
13608,7212.02978515625,1298.6876357232686,6238.950044660945,42,0,Model_2
13609,7305.111328125,1595.451794979279,6301.462658588047,26,1,Model_2
13610,14895.2333984375,1567.6449069236405,6317.855743815366,62,7,Model_2
13611,9332.9619140625,1401.4155763991876,6339.165023556474,2,0,Model_2
13612,22688.560546875,1530.1800075565698,6339.74298376232,27,4,Model_2
13613,7139.64892578125,1368.3572223722585,6334.525091194868,9,0,Model_2
13614,2061.984375,1336.6590041311574,6328.475939235999,5,0,Model_2
13615,2734.197021484375,1447.767217931687,6346.147885065497,1,0,Model_2
13616,9302.396484375,1670.6011672035092,6015.038157210714,6,1,Model_2
13617,37357.88671875,1761.4132182265166,6033.400405144261,40,22,Model_2
13618,13399.0966796875,1709.950393785839,6023.68918992512,27,1,Model_2
13619,10012.5615234375,1681.4460031497874,6045.987996889075,31,7,Model_2
13620,17119.7578125,1625.6874558380223,6059.726563175849,20,2,Model_2
13621,4099.7919921875,1700.73808903998,6053.373240228451,12,0,Model_2
13622,6523.95947265625,1654.1582429839764,6057.326756526512,24,1,Model_2
13623,8054.08837890625,1716.832319509529,6061.711976596911,30,3,Model_2
13624,17484.5,1735.7388859071652,6082.603683622059,52,1,Model_2
13625,12932.6142578125,1664.0112005701521,6086.84194070613,22,1,Model_2
13626,4138.90771484375,1764.1949427560903,6081.999580961914,5,6,Model_2
13627,10395.69140625,1693.6148396219942,6086.042122915154,40,2,Model_2
13628,2253.38623046875,1783.0511039185803,6085.643980401714,0,0,Model_2
13629,8871.783203125,1637.2988426320371,6115.026685927791,23,0,Model_2
13630,13601.7314453125,1760.6567944579874,6115.314252925076,22,9,Model_2
13631,12084.0849609375,1693.907604275446,6118.264110943914,59,0,Model_2
13632,10702.5361328125,1728.693430870364,6120.3311312155565,20,4,Model_2
13633,8593.0,1660.9411995245027,6123.1022313712165,47,0,Model_2
13634,4981.5166015625,1678.4407923949766,6142.951772988512,23,0,Model_2
13635,9495.369140625,1704.7296542935073,6149.543557512283,24,3,Model_2
13636,12903.3564453125,1644.1263353049872,6152.274030880857,33,1,Model_2
13637,4031.98583984375,1760.1977385607315,6144.609699178021,4,2,Model_2
13638,8346.0380859375,1737.9098785122624,6160.176117607247,9,4,Model_2
13639,6237.42431640625,1707.2916902525467,6202.388762495015,10,5,Model_2
13640,13911.9931640625,1686.2371473389212,6238.956756912725,4,0,Model_2
13641,5404.8447265625,1630.4369409058709,6258.994594856253,9,0,Model_2
13642,10423.154296875,1657.2659904157626,6269.16294974921,8,0,Model_2
13643,10581.9794921875,1612.9557609066833,6289.561836183188,36,0,Model_2
13645,8821.18359375,1635.886805565271,6287.044741765916,11,0,Model_2
13650,24348.400390625,2452.7714234914165,6018.134271663061,1,5,Model_2
13651,9788.35546875,2577.2903068519663,6030.622946013231,0,13,Model_2
13652,6336.56005859375,2535.7600756657775,6036.319528115477,2,17,Model_2
13653,4887.88671875,2557.8191557885148,6042.03059455051,3,4,Model_2
13654,12568.0419921875,2607.819077605498,6052.162561973295,3,8,Model_2
13655,59762.8828125,2430.8736861533253,6080.402065038419,9,7,Model_2
13656,15718.169921875,2484.743533192901,6063.4776520913,7,37,Model_2
13657,1000.278564453125,2472.2379713370465,6044.684053661826,0,4,Model_2
13658,580.791748046875,2476.8586813863367,6047.753672383464,0,1,Model_2
13659,10839.189453125,2537.660283982521,6062.276865575608,2,7,Model_2
13660,19950.62890625,2574.36933498329,6076.473631365428,0,10,Model_2
13661,9682.4326171875,2514.53325732518,6076.154269491293,1,12,Model_2
13662,10047.7998046875,2609.600753063336,6087.783775613701,7,10,Model_2
13663,18956.25390625,2476.4273598764557,6115.741364104091,1,2,Model_2
13664,23995.74609375,2580.1875721488614,6143.955431267736,1,13,Model_2
13665,7037.5390625,2436.4099762273254,6148.617620043136,1,6,Model_2
13666,9742.4716796875,2486.4589223141083,6150.441232868674,1,3,Model_2
13667,22304.796875,2535.3483178316383,6164.623514325707,14,56,Model_2
13668,14443.638671875,2450.284304902423,6198.423588075442,1,4,Model_2
13669,33479.0,2527.6551900473423,6212.788160159747,14,55,Model_2
13670,4768.86962890625,2607.619528112933,6193.889285360259,1,8,Model_2
13671,43102.96484375,2494.74655568006,6250.9282345994725,5,30,Model_2
13672,13505.3564453125,2548.028111482039,6265.722037521249,0,1,Model_2
13673,13658.25,2585.0317684233887,6284.583111744927,8,11,Model_2
13675,6263.52880859375,2524.114625059883,6294.083420947631,1,6,Model_2
13676,7907.7275390625,2560.928169105202,6304.809952567506,0,2,Model_2
13677,9373.3095703125,2540.8933540194994,6310.971799700987,3,3,Model_2
13678,32068.1328125,2594.067885007127,6327.086149841256,12,29,Model_2
13679,12802.775390625,2759.3068332172697,6005.181745387294,1,16,Model_2
13680,14048.2548828125,2782.216818154324,6029.423925879586,3,15,Model_2
13681,8496.2294921875,2888.488315909286,6025.664005053899,2,2,Model_2
13682,22809.04296875,2825.824021221604,6039.931426125608,6,51,Model_2
13683,19866.03125,2730.0798524636775,6037.749237744487,3,5,Model_2
13684,2768.712158203125,2590.7160519503523,6020.789143880014,1,2,Model_2
13685,5937.48974609375,2702.5118714129785,6051.732977859414,0,1,Model_2
13686,10695.55078125,2754.235237982357,6065.205527009879,1,4,Model_2
13687,16627.8359375,2798.9152209629538,6063.916421391827,5,16,Model_2
13688,12913.857421875,2876.521330538555,6066.960957488394,5,6,Model_2
13689,3015.34619140625,2896.9609986316646,6058.046027296135,6,0,Model_2
13690,6829.859375,2914.6817761184648,6057.598779361782,15,2,Model_2
13691,18404.052734375,2642.308687133598,6079.651352668356,5,18,Model_2
13692,16333.53515625,2680.9029859931907,6074.614690898947,6,12,Model_2
13693,2510.729248046875,2849.4769655150594,6066.69811983977,3,9,Model_2
13694,15839.4716796875,2717.9545163998846,6087.159536198218,3,23,Model_2
13695,9854.61328125,2931.654300548369,6088.615741557936,5,1,Model_2
13696,13912.8828125,2767.441179429763,6096.1140333483345,1,12,Model_2
13697,4400.58935546875,2903.211017628899,6083.483341881569,8,0,Model_2
13698,11146.015625,2830.715860800585,6100.302831735084,5,16,Model_2
13699,3707.955322265625,2847.4867642899044,6081.307865752227,3,3,Model_2
13700,27150.6796875,2791.126346247969,6117.017045218585,5,35,Model_2
13701,5991.58447265625,2866.664920539013,6094.4172467537865,0,1,Model_2
13702,4127.228515625,2741.3862760770135,6097.732039303577,2,7,Model_2
13703,14445.068359375,2905.407673173351,6106.51131135461,10,2,Model_2
13704,23137.57421875,2615.4111647586105,6124.787359844253,3,24,Model_2
13705,34159.1796875,2694.819894433138,6135.5739484537335,4,28,Model_2
13706,9720.6455078125,2864.2005878782365,6116.286822880269,7,2,Model_2
13707,13791.4453125,2655.7240749918856,6122.180179942574,3,12,Model_2
13708,5458.7158203125,2947.6705064758426,6117.9599399553845,7,1,Model_2
13709,5652.2294921875,2750.405360754812,6124.705046440853,1,2,Model_2
13710,9527.00390625,2729.9601688003168,6133.762347026117,2,11,Model_2
13711,11001.0029296875,2835.3763886840316,6134.415201830765,1,4,Model_2
13712,9672.7177734375,2904.7740402402123,6134.257640552154,11,0,Model_2
13713,7363.8486328125,2934.4875811175443,6134.846552326693,4,0,Model_2
13714,8195.0966796875,2867.356784177595,6141.646416655625,4,0,Model_2
13715,39617.9921875,2793.5667421760736,6170.158649108838,12,41,Model_2
13716,8696.6298828125,2754.628352784319,6154.905233578378,1,11,Model_2
13717,8344.01171875,2886.005570377223,6160.112174577138,2,0,Model_2
13718,31085.39453125,2917.3923809326952,6189.5136037529155,12,4,Model_2
13719,12709.0732421875,2866.470664746943,6177.124553350208,4,2,Model_2
13720,11009.12109375,2729.5313790602377,6175.506900671375,2,8,Model_2
13721,7957.50341796875,2836.991427656729,6180.843847388809,1,1,Model_2
13722,13261.2548828125,2696.8966361533385,6195.741513574962,1,14,Model_2
13723,1718.2974853515625,2649.356213618419,6185.180315314705,1,5,Model_2
13724,5833.96337890625,2671.3577535183867,6200.676431738451,3,25,Model_2
13725,3295.03564453125,2811.1926933757495,6195.739393916505,3,0,Model_2
13726,3080.908203125,2629.9412218123907,6202.464363646635,3,18,Model_2
13727,20919.701171875,2733.4733446417376,6218.688582750241,6,35,Model_2
13728,4496.7216796875,2860.1000414427835,6201.94257438989,3,0,Model_2
13729,9530.03125,2834.1664328796323,6208.600421602227,5,1,Model_2
13730,19074.890625,2782.6469888597494,6219.712731061212,20,70,Model_2
13731,17542.017578125,2875.368224474252,6220.465563089732,3,0,Model_2
13732,7328.94921875,2642.8652161682257,6222.027751372283,4,34,Model_2
13733,5633.69384765625,2815.776117360685,6223.533768705733,6,1,Model_2
13734,16228.494140625,2932.948725399794,6237.7637424780405,11,1,Model_2
13735,920.1654663085938,2703.8760350144003,6222.117836856691,1,1,Model_2
13736,11517.7119140625,2778.677173810429,6255.947585824819,13,3,Model_2
13737,9512.744140625,2828.9721618897747,6247.620507577871,4,1,Model_2
13738,7595.40478515625,2743.689726274926,6252.990309001383,7,17,Model_2
13739,24007.6953125,2857.52108865825,6265.371234046674,9,5,Model_2
13740,16727.669921875,2893.9498036936857,6263.799860577477,5,3,Model_2
13741,5642.30615234375,2657.791610276443,6252.982536920375,2,28,Model_2
13742,9884.37890625,2808.381508252118,6265.180464785575,14,1,Model_2
13743,7489.14501953125,2922.927290041349,6274.065719759441,8,2,Model_2
13744,1194.46630859375,2676.00263046124,6273.0613549273985,0,2,Model_2
13745,11799.53515625,2807.7702009254135,6290.480001571326,11,0,Model_2
13746,3483.38232421875,2692.576976549579,6292.584822418779,8,8,Model_2
13747,5517.6083984375,2900.2424024557695,6299.281530036154,0,1,Model_2
13748,4788.1376953125,2637.591079349164,6305.6062375943875,2,8,Model_2
13749,836.058837890625,2942.875794792897,6305.121895637043,1,3,Model_2
13750,8878.8359375,2809.385470059002,6316.263880314422,3,4,Model_2
13751,6302.14453125,2834.579571679118,6319.341624393477,2,2,Model_2
13752,2483.3330078125,2861.5560392397456,6313.00667181937,2,0,Model_2
13753,4846.5634765625,2717.5878701003967,6317.546626957104,1,3,Model_2
13754,1790.369384765625,2665.9139881226,6315.712769115693,0,4,Model_2
13755,1111.917236328125,2689.7556643467396,6320.4827071959735,1,2,Model_2
13756,14651.6884765625,2635.322383445804,6341.816363009333,6,6,Model_2
13757,4667.470703125,2794.0567547131795,6347.227144496341,3,1,Model_2
13758,20325.5625,2699.4795016730204,6357.904217418894,3,15,Model_2
13759,4485.6796875,2823.475229328149,6354.587305210647,4,11,Model_2
13760,12284.650390625,3091.1456709865015,6023.9852355562325,21,1,Model_2
13761,13897.73046875,2989.9563558674417,6031.061008760938,18,0,Model_2
13762,12588.0263671875,3024.234677697532,6033.751208618836,26,0,Model_2
13763,10558.396484375,2954.566587094334,6043.282252869161,9,0,Model_2
13764,12806.6884765625,3068.8994700593175,6051.28608320147,28,2,Model_2
13765,8702.611328125,3141.5083263678243,6056.245377437212,17,1,Model_2
13766,12091.5107421875,3031.749660952133,6069.231111695466,34,0,Model_2
13767,4882.67822265625,3116.2449463194935,6059.195942008868,17,0,Model_2
13768,6257.654296875,3004.3556815350894,6060.9436004063755,7,1,Model_2
13769,11069.6728515625,2977.7622016972164,6069.94967591227,13,1,Model_2
13770,9342.3505859375,2946.4617014758987,6071.60088985,11,1,Model_2
13771,4377.5546875,3097.865448362427,6072.0417788089835,8,0,Model_2
13772,7623.6865234375,3133.5166799077997,6081.00899390984,9,0,Model_2
13773,13912.0830078125,3066.282310566865,6080.261814303871,33,0,Model_2
13774,14550.6083984375,3095.165891270968,6099.448962653463,37,0,Model_2
13775,19221.45703125,3022.313064417918,6108.057955475146,16,0,Model_2
13776,2143.217041015625,2985.305264580529,6092.899571298825,3,1,Model_2
13777,5351.982421875,2966.4797148165526,6098.20472313941,11,1,Model_2
13778,6716.0654296875,3051.168795654201,6105.722091855918,13,1,Model_2
13779,7378.95654296875,3123.053335638484,6108.263562345441,20,3,Model_2
13780,10782.3251953125,2997.527728540357,6117.6328060002415,14,0,Model_2
13781,7169.2978515625,2968.6607194204116,6120.96172960641,12,1,Model_2
13782,6205.19091796875,3078.096929427702,6125.705525232392,24,1,Model_2
13783,10246.01953125,3101.223956085043,6136.142723472934,32,1,Model_2
13784,10421.1611328125,3065.8500684134196,6145.0537676246895,21,1,Model_2
13785,21515.46484375,2986.9594309047097,6159.521143144142,19,2,Model_2
13786,4665.8310546875,3015.1463145915186,6142.669151860959,11,0,Model_2
13787,7060.3955078125,3043.751860939199,6150.5712385873485,17,0,Model_2
13788,13614.951171875,2946.4550268100575,6161.0886305728345,5,1,Model_2
13789,12456.93359375,3030.1067725116154,6169.604711698834,23,4,Model_2
13790,10108.3447265625,3074.4880066555925,6174.440005914861,17,9,Model_2
13791,16794.533203125,2967.228888517013,6198.403098043695,14,1,Model_2
13792,27924.298828125,2993.1901163870934,6222.570737213595,18,2,Model_2
13793,14370.837890625,3040.854825803195,6199.577742105088,22,2,Model_2
13794,8444.0927734375,2956.0598709556507,6261.189854464523,3,0,Model_2
13795,14982.216796875,2996.916191052762,6256.79438937825,6,1,Model_2
13796,6815.5615234375,2958.8006268466124,6285.904365516239,2,0,Model_2
