EntityID,volume,x,y,sox3_expression,sox17a_expression,model
12437,2512.50341796875,5683.209340519505,5601.461350717931,0,20,Model_1
12438,1261.1009521484375,5738.97870539315,5591.77592467668,0,0,Model_1
12439,1882.79931640625,5710.559359206352,5596.475914027891,0,1,Model_1
12440,1851.864990234375,5777.664608287392,5600.554136898485,2,2,Model_1
12441,1899.8519287109375,5764.403658387018,5601.2288948405185,0,0,Model_1
12442,4340.3486328125,5751.665173709393,5608.443505674135,2,0,Model_1
12443,3872.802490234375,5699.2911423009355,5608.5918817661,1,0,Model_1
12444,3671.52734375,5723.625132671092,5607.059368701943,2,1,Model_1
12445,3837.821044921875,5798.507978583453,5614.8406348963035,83,0,Model_1
12446,3032.603759765625,5732.580692942953,5617.519883185509,1,0,Model_1
12447,2940.12890625,5777.654020886403,5614.166583507089,2,0,Model_1
12448,1059.4849853515625,5746.859414303675,5619.463609990256,2,0,Model_1
12449,3263.2939453125,5680.636141757248,5627.114163913124,0,19,Model_1
12450,1994.674560546875,5710.959839156829,5622.3244423539145,2,0,Model_1
12451,2008.5908203125,5765.034759550355,5626.021126702311,3,1,Model_1
12452,2994.54736328125,5698.63058054354,5629.079087302438,4,1,Model_1
12453,3602.03662109375,5782.706512767356,5629.601936388412,1,0,Model_1
12454,2271.44189453125,5723.9943107403815,5630.223702869029,1,0,Model_1
12455,2225.931640625,5801.959471306065,5630.652580430091,64,0,Model_1
12456,4345.5771484375,5748.159363016486,5633.529663508583,4,0,Model_1
12457,2861.692138671875,5770.915830639191,5644.8359217163525,1,0,Model_1
12458,2034.3946533203125,5688.918711583596,5640.695522197697,0,2,Model_1
12459,1680.3441162109375,5717.1405797258485,5641.9680238245055,1,1,Model_1
12460,10515.822265625,5540.086092011305,5656.963900852483,2,13,Model_1
12461,3566.283203125,5733.961197967641,5645.424480214482,1,0,Model_1
12462,3696.18798828125,5702.86692190473,5648.521301219647,1,2,Model_1
12463,5245.44873046875,5791.0972582125105,5651.608230485348,7,0,Model_1
12464,7160.17822265625,5757.58076893189,5657.856983615551,3,0,Model_1
12465,4131.6171875,5661.289737896761,5660.507263239182,4,7,Model_1
12466,2700.199951171875,5720.817169799935,5658.032915267453,4,2,Model_1
12467,1795.1160888671875,5735.309480467578,5661.051308909722,0,0,Model_1
12468,3648.374755859375,5688.439976930153,5671.101316205517,0,20,Model_1
12469,6459.06298828125,5710.016179503407,5675.118068980868,2,12,Model_1
12470,3033.230224609375,5776.453501678538,5670.872393092199,4,1,Model_1
12471,1400.3905029296875,5743.849830491934,5668.672894167015,0,0,Model_1
12472,8457.0810546875,5794.808832742041,5683.4391415288555,9,0,Model_1
12473,4322.74365234375,5729.049564552028,5680.170628188702,3,0,Model_1
12474,5894.30712890625,5695.308438241715,5691.966527499957,0,24,Model_1
12475,6496.30322265625,5752.696294501424,5690.416350615327,9,0,Model_1
12476,3118.7578125,5525.370064957533,5683.5726800116245,1,1,Model_1
12477,1900.3150634765625,5764.995632198872,5682.56937500881,3,0,Model_1
12478,4755.8115234375,5776.696091257734,5698.276750725403,3,0,Model_1
12479,2808.735107421875,5734.507599923061,5696.158505374391,3,0,Model_1
12480,2416.499755859375,5715.057163339807,5700.670551675779,2,5,Model_1
12481,3201.97314453125,5797.129775167676,5709.541322316858,4,0,Model_1
12482,1638.906982421875,5731.925194725161,5707.550963026064,0,0,Model_1
12483,2552.72802734375,5744.956444056239,5712.566074934497,1,0,Model_1
12484,4572.111328125,5693.197862870526,5714.444092327089,0,36,Model_1
12485,3607.544921875,5718.189192745602,5717.84685070283,5,6,Model_1
12486,2336.1201171875,5762.695404253434,5714.034998244955,3,0,Model_1
12487,3606.2666015625,5756.134898214135,5729.759331229201,1,0,Model_1
12488,2643.02294921875,5740.721483660396,5728.142738379596,1,1,Model_1
12489,5339.9365234375,5691.386036335956,5730.274408234167,0,22,Model_1
12490,4894.22900390625,5795.203328509349,5733.058932893386,4,0,Model_1
12491,4220.46337890625,5774.8212006390095,5732.054921337753,0,0,Model_1
12492,5559.04833984375,5724.517236284912,5734.817542859586,4,1,Model_1
12493,2561.129638671875,5580.906046687625,5733.965440160013,1,11,Model_1
12494,4378.84130859375,5563.652265648823,5737.823218551115,0,7,Model_1
12495,6590.861328125,5698.059781533666,5746.888997770206,0,56,Model_1
12496,4235.03173828125,5595.112037206767,5745.562091576343,0,4,Model_1
12497,5079.24365234375,5746.574935442302,5753.82028092345,0,1,Model_1
12498,7004.4609375,5769.390324253123,5756.220440849196,1,0,Model_1
12499,2021.3248291015625,5792.139426727314,5753.416839263868,2,0,Model_1
12500,7626.86083984375,5570.28918510396,5761.267347634479,0,12,Model_1
12501,5087.14111328125,5548.229644659441,5764.862994929776,1,2,Model_1
12502,3128.714599609375,5719.238266087137,5760.8490683657,1,3,Model_1
12503,2766.8583984375,5678.179864727659,5764.2164991004975,1,4,Model_1
12504,2351.141845703125,5691.398925345857,5763.424453390529,1,15,Model_1
12505,3668.6025390625,5587.568283840781,5768.491143654741,0,3,Model_1
12506,11903.0595703125,5698.679374652449,5786.483511187602,2,16,Model_1
12507,2702.453857421875,5716.429382572416,5781.9057554740575,0,2,Model_1
12508,6571.4482421875,5796.894090415211,5786.544981282845,3,0,Model_1
12509,4627.7119140625,5764.533929451369,5785.170736050117,2,0,Model_1
12510,5601.984375,5748.071441556094,5785.708422745287,3,0,Model_1
12511,4309.00732421875,5524.679121962516,5782.53034816595,1,0,Model_1
12512,4772.96630859375,5781.410246628802,5793.103204547719,2,1,Model_1
12513,6077.22802734375,5549.5199266148265,5788.948673972685,2,2,Model_1
12514,7236.99609375,5733.725973536959,5803.532630707254,2,6,Model_1
12515,4725.6875,5630.412733715028,5802.0213142276625,0,2,Model_1
12516,5318.39453125,5681.062399727525,5802.071479477803,1,6,Model_1
12517,2492.03564453125,5528.800382878166,5802.024846991757,1,0,Model_1
12518,6503.40966796875,5767.9674696244765,5814.519527040888,7,0,Model_1
12519,16156.064453125,5691.754754083464,5824.727095615293,4,31,Model_1
12520,3276.767822265625,5790.60839647986,5815.399185300397,1,0,Model_1
12521,1348.756591796875,5755.49781286763,5818.656393795449,1,0,Model_1
12522,3300.896240234375,5735.675436284393,5823.59025212971,3,1,Model_1
12523,3397.13720703125,5748.074203486787,5833.239643977198,1,0,Model_1
12524,1381.4468994140625,5777.28852539137,5831.666150849545,0,0,Model_1
12525,2834.876220703125,5525.873656987213,5834.487416255346,1,4,Model_1
12526,4159.67919921875,5790.493316034321,5835.497786786349,9,1,Model_1
12527,8830.5244140625,5731.68582739844,5846.883178909833,6,1,Model_1
12528,7633.70947265625,5763.247790392023,5852.228250984685,4,0,Model_1
12529,2384.4501953125,5803.470707716886,5847.756478193973,55,0,Model_1
12530,13782.8857421875,5691.154954801314,5857.022918413626,5,25,Model_1
12531,3811.87109375,5782.3829065545,5853.209652850113,3,1,Model_1
12532,4016.9287109375,5740.2556380168535,5868.495216533833,1,0,Model_1
12533,1275.5794677734375,5802.915559647605,5871.917051835684,33,0,Model_1
12534,2789.864501953125,5718.07779487432,5876.934283402574,1,0,Model_1
12535,2491.0986328125,5833.589101601625,5615.087928382913,31,0,Model_1
12536,4619.068359375,5819.472873830004,5626.635121101921,112,1,Model_1
12537,4177.14990234375,5835.814297096571,5634.109743372886,62,0,Model_1
12538,2339.18701171875,5805.300026479177,5649.791683187999,54,0,Model_1
12539,1484.379150390625,5841.147124942858,5650.532150542189,14,0,Model_1
12540,6408.88720703125,5821.692545463564,5659.206499499618,196,1,Model_1
12541,4889.017578125,5841.505715611158,5685.104486522963,60,0,Model_1
12542,3896.708984375,5817.510061750887,5678.154126443609,133,0,Model_1
12543,4725.28759765625,5819.992577122059,5695.626471101772,169,2,Model_1
12544,3532.989501953125,5832.502742195735,5708.848194001534,51,0,Model_1
12545,2718.19287109375,5847.0314182841685,5711.333140265546,36,0,Model_1
12546,3280.39208984375,5813.336324152071,5716.698702372145,53,0,Model_1
12547,3505.51708984375,5831.22534925025,5728.131433534494,51,0,Model_1
12548,4096.224609375,5847.5423754623625,5735.704266647284,65,0,Model_1
12549,2452.980712890625,5808.741852444364,5738.42732121126,14,0,Model_1
12550,1674.845458984375,5817.522490439005,5734.044574075728,17,0,Model_1
12551,4520.505859375,5829.639080388937,5752.058138193155,67,0,Model_1
12552,1291.440185546875,5840.90223375475,5749.202958252048,17,0,Model_1
12553,2456.935302734375,5802.4096660090145,5760.911245013762,10,0,Model_1
12554,2247.21875,5813.917710562935,5756.916395375796,27,0,Model_1
12555,1127.322265625,5849.203216452384,5757.947962491366,24,0,Model_1
12556,4676.22412109375,5844.896445858525,5776.22931012715,64,0,Model_1
12557,5079.65771484375,5820.802743458655,5778.00063804409,90,0,Model_1
12558,2676.321044921875,5833.328559472924,5795.731581033964,60,0,Model_1
12559,3326.688232421875,5815.104420117335,5795.468036832521,71,0,Model_1
12560,3840.683837890625,5845.609484299086,5804.429952787235,35,0,Model_1
12561,5166.4990234375,5823.895645512966,5812.591344398155,84,0,Model_1
12562,2958.18310546875,5806.410782939522,5823.826240771217,32,1,Model_1
12563,3965.81591796875,5840.954250116134,5830.640236156527,53,1,Model_1
12564,2124.335205078125,5823.0270183100365,5828.691563482047,41,0,Model_1
12565,2883.92822265625,5814.67632085993,5840.344032571069,48,0,Model_1
12566,2559.877197265625,5829.233076577075,5847.537446820119,38,0,Model_1
12567,4272.10693359375,5815.513646181673,5863.362816857465,86,0,Model_1
12568,1596.7178955078125,5796.721469746903,5860.906839259027,22,0,Model_1
12575,1447.247802734375,6599.321036887821,5595.311514982372,21,0,Model_1
12576,2286.0078125,6615.3554255256895,5598.116529673338,26,0,Model_1
12577,2078.15478515625,6639.446365994867,5601.344062949996,29,0,Model_1
12578,6880.9453125,6584.7025980518665,5610.087654083676,42,0,Model_1
12579,1843.7041015625,6629.107999089407,5606.983767550322,25,1,Model_1
12580,1481.7686767578125,6605.349871268729,5606.5584227533545,12,0,Model_1
12581,1229.200439453125,6647.123152355896,5608.476713656622,1,0,Model_1
12582,1226.1005859375,6620.024469362106,5612.07801337447,21,0,Model_1
12583,10457.744140625,6561.234012632165,5639.690097536426,20,0,Model_1
12584,2645.489990234375,6608.784332085401,5619.387302285817,23,1,Model_1
12585,4627.42578125,6643.5045628263615,5629.6930817020475,4,0,Model_1
12586,1136.2215576171875,6625.6288870598655,5621.203849583166,15,1,Model_1
12587,2534.4404296875,6599.293877902674,5629.784933568502,45,0,Model_1
12588,2738.60400390625,6580.886990799569,5631.774586306477,26,1,Model_1
12589,1156.937255859375,6630.084341589361,5630.167178643518,20,0,Model_1
12590,2720.15185546875,6619.139730896801,5635.740467278869,41,0,Model_1
12591,2539.767333984375,6599.706786541268,5644.659283511632,15,0,Model_1
12592,745.7523803710938,6584.798805304337,5643.633368818613,4,0,Model_1
12593,1647.1767578125,6632.072931688279,5648.501517740719,2,0,Model_1
12594,2474.779296875,6576.621188844321,5653.839524287381,21,0,Model_1
12595,1785.8310546875,6620.557521985844,5651.266258921009,18,0,Model_1
12596,1942.66015625,6591.484979190165,5654.115079886746,7,0,Model_1
12597,1709.7054443359375,6639.011361910729,5661.162237702287,2,1,Model_1
12598,2905.193359375,6604.74408780341,5665.723742700997,30,1,Model_1
12599,4418.34228515625,6624.221683371812,5669.3130310209235,3,0,Model_1
12600,3329.056396484375,6588.6563018388115,5670.580586778,25,0,Model_1
12601,3709.62744140625,6556.461396394763,5670.5353673975915,40,0,Model_1
12602,2245.214599609375,6574.557566294912,5674.138786773896,8,0,Model_1
12603,1917.26806640625,6608.207088570576,5679.895072589337,18,1,Model_1
12604,2250.779052734375,6563.62538429047,5687.448122223199,21,4,Model_1
12605,3952.19677734375,6549.74207934062,5691.596293822862,11,0,Model_1
12606,1080.2430419921875,6596.125483076088,5684.9879053078475,9,0,Model_1
12607,1055.8388671875,6577.525260824477,5685.485318492341,4,0,Model_1
12608,1206.0540771484375,6588.080439289333,5689.577672419313,6,1,Model_1
12609,3734.71826171875,6576.2197882502805,5699.726597109751,38,0,Model_1
12610,4633.07080078125,6552.513676790986,5712.0672486443655,18,1,Model_1
12611,1476.1273193359375,6586.846776913153,5711.754952298419,7,0,Model_1
12612,4702.19287109375,6610.628381144721,5717.715431878518,1,0,Model_1
12613,1009.4376220703125,6595.575398546411,5711.155088955187,9,1,Model_1
12614,1708.59326171875,6568.225840181345,5714.591761866235,10,0,Model_1
12615,1793.787109375,6577.066320007667,5720.583329770365,22,0,Model_1
12616,2158.962646484375,6587.122509660665,5727.187478968466,12,0,Model_1
12617,1039.0484619140625,6544.74574671709,5726.660390565579,1,0,Model_1
12618,2346.31689453125,6559.281327632256,5729.002613160177,19,0,Model_1
12619,4808.966796875,6602.978753768839,5738.010455048119,5,0,Model_1
12620,2710.926025390625,6568.998720453586,5738.599013546249,31,0,Model_1
12621,5316.0361328125,6547.248976568459,5745.676553133002,12,0,Model_1
12622,6322.0703125,6613.193294114899,5750.775038274063,1,2,Model_1
12623,2064.997802734375,6584.988457878586,5742.788165209407,11,0,Model_1
12624,4224.15576171875,6569.534995329799,5755.116805346101,4,0,Model_1
12625,1578.8226318359375,6586.643775007222,5757.4406575674075,8,0,Model_1
12626,4603.3154296875,6622.37717399071,5768.433912876411,2,0,Model_1
12627,3458.931884765625,6542.809633301338,5767.609365736775,2,0,Model_1
12628,1609.5936279296875,6591.467026640661,5770.709719506034,9,0,Model_1
12629,2470.129638671875,6580.277524759993,5772.071953340841,10,1,Model_1
12630,3316.240478515625,6562.199307409348,5776.353663423273,8,0,Model_1
12631,4142.28955078125,6543.61243448942,5790.1943265923765,3,1,Model_1
12632,3662.896484375,6584.559898299398,5792.2023497036425,14,0,Model_1
12633,3207.712646484375,6558.932864043163,5795.6630454105325,22,0,Model_1
12634,5024.6806640625,6615.1206614167895,5800.210419352865,0,0,Model_1
12635,3355.131591796875,6573.3782218890265,5805.757565533917,10,0,Model_1
12636,3002.5390625,6546.778067385312,5812.911412825109,9,0,Model_1
12637,3212.8984375,6598.451489041327,5813.617965643993,0,0,Model_1
12638,2331.779296875,6586.427423769608,5819.2633226668695,5,1,Model_1
12639,2748.417236328125,6571.6082846366335,5822.14817782637,23,0,Model_1
12640,5635.45947265625,6546.483461444732,5837.283245759667,14,2,Model_1
12641,1911.897216796875,6559.460392805515,5827.039642991498,5,0,Model_1
12642,1789.2772216796875,6581.6469820619095,5848.8650595668005,2,0,Model_1
12643,3077.212158203125,6623.286769832252,5853.836365200463,0,0,Model_1
12644,7935.36181640625,6600.370110229356,5865.303010898118,4,0,Model_1
12645,4960.12353515625,6548.080778028816,5863.56842372776,4,1,Model_1
12646,2351.3916015625,6575.994690898806,5862.981984888087,14,0,Model_1
12647,3339.76416015625,6636.891580103897,5864.429711613979,0,1,Model_1
12648,5672.88427734375,6923.062584348023,5602.173555959365,2,5,Model_1
12649,5227.65185546875,6664.953256265959,5606.458798805892,2,0,Model_1
12650,4312.09228515625,6733.577567228116,5612.53373994265,3,10,Model_1
12651,5590.9921875,6661.457112330478,5631.742791429628,0,0,Model_1
12652,2542.15673828125,6678.191650399007,5628.288454698108,2,0,Model_1
12653,2222.0244140625,6646.345208544051,5649.913210272847,1,0,Model_1
12654,8001.271484375,6663.245922775939,5660.392801682523,0,1,Model_1
12655,5756.70703125,6652.643791489303,5689.401740767411,1,3,Model_1
12656,3509.47412109375,6645.79006047477,5710.477504801878,5,2,Model_1
12657,5213.1064453125,6663.3527174293995,5719.149734100851,1,1,Model_1
12658,6034.42041015625,6671.585112181492,5734.404916013358,4,16,Model_1
12659,5352.48583984375,6740.096183985239,5742.985999998695,0,1,Model_1
12660,2642.5947265625,6823.751382100163,5783.936388275528,3,15,Model_1
12661,3775.31884765625,6784.400314230705,5790.664184216934,3,12,Model_1
12662,2562.642578125,6804.00035539316,5784.259989466576,3,25,Model_1
12663,4500.51953125,6882.525727567729,5797.08816244622,5,29,Model_1
12664,6976.88623046875,6842.862561529968,5799.784368003078,3,31,Model_1
12665,5005.32080078125,6764.403936013812,5807.722488923231,3,9,Model_1
12666,11017.5341796875,6675.505672800122,5822.56575054233,0,10,Model_1
12667,4155.8564453125,6865.486916801194,5813.057669258618,2,29,Model_1
12668,3298.63671875,6902.510597740067,5807.235674031021,1,15,Model_1
12669,9635.2421875,6647.8955723063555,5822.098719129048,1,4,Model_1
12670,4350.4560546875,6827.236478312872,5817.49764717248,1,1,Model_1
12671,4553.921875,6883.544879993424,5821.233898478735,2,21,Model_1
12672,2253.458984375,6644.840876959963,5846.930517948698,0,2,Model_1
12673,1824.11962890625,7151.143281292869,5591.900984525622,16,1,Model_1
12674,4624.650390625,7167.699674831703,5600.030581259693,32,1,Model_1
12675,1697.3504638671875,6982.181250508642,5593.063970465504,0,0,Model_1
12676,4798.25,7000.049100804841,5600.906706755108,0,1,Model_1
12677,3168.9287109375,7104.964260428678,5605.800998131512,3,0,Model_1
12678,2480.10205078125,7074.886374860769,5603.891892414889,2,0,Model_1
12679,1392.71484375,7148.783211515751,5603.144359532511,22,0,Model_1
12680,2674.886474609375,6974.439098454546,5607.236713459482,0,0,Model_1
12681,1932.0216064453125,7036.205075184349,5606.309009608289,0,0,Model_1
12682,2325.00537109375,7047.925328079844,5609.18044026423,0,0,Model_1
12683,1771.44140625,7021.628525630571,5609.968953210104,0,0,Model_1
12684,2210.553955078125,7126.103617630666,5609.467300708697,20,0,Model_1
12685,8011.4384765625,6939.266371401725,5623.640750255494,1,3,Model_1
12686,1608.7998046875,7061.925094440579,5613.107460831583,3,1,Model_1
12687,1979.1739501953125,7082.705400652485,5613.4254096000805,1,0,Model_1
12688,2797.25927734375,7150.641530550318,5614.686606381787,48,0,Model_1
12689,4901.3408203125,7001.043856176082,5616.147051058419,3,0,Model_1
12690,2884.409912109375,7179.252370598493,5616.965239222685,19,0,Model_1
12691,2458.20556640625,7136.726923719281,5620.706436398672,20,0,Model_1
12692,2517.9404296875,7098.646804290358,5618.117626870284,0,1,Model_1
12693,1883.5465087890625,7163.391062950715,5620.066299544764,15,0,Model_1
12694,1566.7540283203125,6967.963291623164,5618.4949260755675,0,0,Model_1
12695,771.5474853515625,7070.626096766908,5618.658846329548,1,0,Model_1
12696,1370.075439453125,7026.790113773895,5619.296863525,0,1,Model_1
12697,2420.145751953125,6982.329474122496,5623.228829962085,0,0,Model_1
12698,829.5535888671875,7049.123085357016,5617.961478697311,0,0,Model_1
12699,2876.40966796875,7107.233646814711,5628.937776738661,2,1,Model_1
12700,3248.462646484375,7037.996647560503,5626.464135319751,2,0,Model_1
12701,1932.6158447265625,7057.107826990308,5628.1803521168185,0,0,Model_1
12702,7589.66015625,7188.8546829742845,5638.257208419731,46,0,Model_1
12703,954.7966918945312,7015.754359368468,5627.374175350473,0,1,Model_1
12704,1264.8785400390625,7069.655738450121,5628.012899098743,0,0,Model_1
12705,1367.97607421875,7170.375525351381,5633.230085113377,9,0,Model_1
12706,2833.63037109375,6996.613259022823,5631.910244447703,2,0,Model_1
12707,705.4892578125,7073.077310256893,5634.554165095964,1,0,Model_1
12708,2663.3447265625,7087.944322855212,5633.1523643033,1,0,Model_1
12709,1381.2076416015625,7142.456088620005,5631.915896870254,4,0,Model_1
12710,2550.29248046875,7156.233519559959,5634.056045358651,13,0,Model_1
12711,3875.834716796875,6968.143277439987,5642.614519653784,1,0,Model_1
12712,1909.4591064453125,7124.225504759466,5633.713367241493,0,0,Model_1
12713,2677.029541015625,6955.637255262351,5642.37641135382,0,0,Model_1
12714,2375.095703125,7021.004329293966,5636.979054370371,1,0,Model_1
12715,817.341064453125,7039.318691718858,5635.37305981305,0,2,Model_1
12716,6767.7734375,6982.158234419534,5652.963398791966,0,0,Model_1
12717,2047.3353271484375,7061.691711297026,5642.914804601809,2,1,Model_1
12718,1738.3009033203125,7047.365576792741,5641.291852776834,1,0,Model_1
12719,2045.591552734375,7004.285902487813,5642.088137803716,0,0,Model_1
12720,3918.482666015625,7105.777649017749,5646.519637083751,0,0,Model_1
12721,3803.62255859375,7081.524675281253,5645.924013057433,5,1,Model_1
12722,1854.0771484375,7127.453741417732,5642.553049558541,1,0,Model_1
12723,1408.8951416015625,7143.687909709057,5643.833323266357,4,0,Model_1
12724,2826.220703125,7162.701040599262,5646.453927671595,14,0,Model_1
12725,2801.176025390625,7030.8234532291535,5647.887523341109,0,0,Model_1
12726,5015.0771484375,7135.47162621934,5658.05411185202,9,0,Model_1
12727,5180.20556640625,7039.97234864952,5658.807297156949,2,0,Model_1
12728,349.32855224609375,7122.2507243140135,5650.267193235108,1,0,Model_1
12729,2393.910400390625,7181.259833890479,5656.696117334126,6,0,Model_1
12730,3920.391845703125,7005.2014825125225,5657.1956501770765,1,0,Model_1
12731,3625.30859375,7066.854680405697,5659.353462485946,2,0,Model_1
12732,2672.099365234375,7160.146254708292,5657.45283540315,28,0,Model_1
12733,1841.6397705078125,7113.16443265602,5658.002533496241,2,0,Model_1
12734,1389.204345703125,7086.265529315686,5657.462727142614,0,0,Model_1
12735,7535.3671875,7199.6740861420985,5670.284541146888,47,0,Model_1
12736,3378.300048828125,7104.3515721366275,5666.855640316848,0,0,Model_1
12737,2664.37939453125,7164.535422901157,5667.484472325654,12,0,Model_1
12738,3035.008544921875,7085.19067795435,5670.785487095476,2,0,Model_1
12739,1926.272705078125,7027.110037412494,5670.5410198201425,0,0,Model_1
12740,1587.1925048828125,7006.324207339203,5669.187971171981,0,0,Model_1
12741,2861.645751953125,7053.381522163749,5671.288552702521,0,0,Model_1
12742,3874.093017578125,7127.981270180084,5675.619014929456,3,0,Model_1
12743,2031.1383056640625,7147.190498149488,5673.330490349093,0,0,Model_1
12744,2616.431640625,7182.621465722099,5677.766228946042,14,1,Model_1
12745,3167.130615234375,6997.502140384167,5680.724565598706,0,0,Model_1
12746,4041.33740234375,7072.428256544052,5680.585374693386,0,0,Model_1
12747,1696.5587158203125,7168.720668544527,5678.48903247976,10,0,Model_1
12748,2308.14990234375,7016.432873675367,5679.2711864502635,1,0,Model_1
12749,1980.52099609375,7041.276440258371,5680.76625221502,4,0,Model_1
12750,2251.82177734375,7107.763016864192,5680.023665202374,2,0,Model_1
12751,1407.189208984375,7155.0523338669445,5682.799711227766,8,0,Model_1
12752,755.6806640625,7092.989909909433,5682.8647140871035,1,0,Model_1
12753,2694.783447265625,7025.253099343274,5688.012657925487,1,0,Model_1
12754,1570.4691162109375,7138.895959956804,5687.425512532995,0,0,Model_1
12755,2418.869873046875,7052.378481000429,5690.2637352064485,1,0,Model_1
12756,3030.037109375,7168.2226003762335,5692.057672813593,7,0,Model_1
12757,2674.907958984375,7104.84733869601,5691.3829148715595,2,0,Model_1
12758,1514.5142822265625,7067.609147806652,5691.229592909862,2,0,Model_1
12759,1139.6986083984375,7150.990914782975,5692.229365148582,7,0,Model_1
12760,1360.1072998046875,7185.855226241751,5691.2861171353725,4,0,Model_1
12761,2113.66796875,7034.51063070423,5696.954083848454,3,0,Model_1
12762,2548.46044921875,7013.3086697398685,5698.366482933401,1,0,Model_1
12763,2999.237060546875,7071.9757602321915,5701.791144446528,1,1,Model_1
12764,3108.3173828125,7194.397877875017,5703.348386859347,20,1,Model_1
12765,3551.44140625,7132.9527454273775,5698.768511487346,1,2,Model_1
12766,1150.382568359375,7000.007211522665,5699.998619945021,2,0,Model_1
12767,1813.9619140625,7110.31734243338,5701.319167163514,0,0,Model_1
12768,1639.645263671875,7088.720425379928,5703.873355603777,1,0,Model_1
12769,1854.33349609375,7178.749699212378,5704.119942537567,8,0,Model_1
12770,1368.722900390625,7052.765611619223,5702.923042062379,0,0,Model_1
12771,3177.701171875,7170.236047851387,5713.221755950421,7,0,Model_1
12772,2975.84521484375,7037.431832733797,5708.638347814325,1,0,Model_1
12773,3788.133056640625,6995.639218131779,5713.642154877656,1,0,Model_1
12774,2272.898193359375,7094.451431567781,5712.758963854052,3,1,Model_1
12775,5714.7177734375,7132.4565185462125,5713.066314330266,2,1,Model_1
12776,2715.203369140625,7020.727215581108,5713.824445504928,0,0,Model_1
12777,2943.92626953125,7158.69670141628,5718.1895288199885,2,0,Model_1
12778,2695.85400390625,7110.18707136903,5716.510759322322,2,0,Model_1
12779,2376.8154296875,7056.805395579431,5716.681745104492,2,0,Model_1
12780,887.6492919921875,7047.4429108521435,5715.1343944311375,1,0,Model_1
12781,3044.759033203125,7077.873402905185,5718.089198319707,1,0,Model_1
12782,3129.12646484375,7188.661347825779,5718.98581384687,30,0,Model_1
12783,2906.024658203125,7005.835805928335,5727.080789492815,0,0,Model_1
12784,2353.7470703125,7033.34969916963,5724.974555539724,0,0,Model_1
12785,872.5618286132812,7200.938590077683,5724.694054070627,10,0,Model_1
12786,4982.72119140625,7062.3421459752135,5729.939502198016,2,1,Model_1
12787,1676.3768310546875,7099.282048349734,5725.952424641058,1,0,Model_1
12788,2012.7633056640625,7017.708885655506,5732.550921416609,1,0,Model_1
12789,4370.4130859375,7121.711687507108,5733.988049850217,3,2,Model_1
12790,1620.267333984375,6994.823067612015,5735.926124232414,1,0,Model_1
12791,2972.223388671875,7182.801451538922,5737.296130148228,11,0,Model_1
12792,1958.7989501953125,7206.9798531467095,5736.651047424588,12,0,Model_1
12793,3773.417236328125,7161.857731094351,5736.018682651687,2,0,Model_1
12794,1863.530517578125,7195.085138295777,5735.446374868392,8,0,Model_1
12795,3374.43701171875,7096.525641518179,5737.780825381982,3,1,Model_1
12796,1982.4405517578125,7077.527240925003,5740.430398452794,0,0,Model_1
12797,1062.191650390625,7041.601887758356,5741.363754726539,0,0,Model_1
12798,2732.46533203125,7138.663497456815,5743.142148171668,1,0,Model_1
12799,4202.79296875,7002.044135408709,5750.079790300282,0,0,Model_1
12800,2284.539306640625,7055.504526223056,5742.978934470506,0,0,Model_1
12801,3379.1142578125,7014.210900432896,5755.272953519074,1,0,Model_1
12802,2774.83544921875,7108.822677606717,5749.478513851413,2,0,Model_1
12803,2608.54638671875,7168.582111688098,5748.034319889615,3,0,Model_1
12804,2812.222412109375,7039.392343204003,5753.9615914872265,2,0,Model_1
12805,2371.993896484375,7060.319031742634,5752.962525801326,3,0,Model_1
12806,3680.408203125,7086.825740924571,5754.849728380563,2,1,Model_1
12807,3196.671875,7201.752438988537,5751.667414484313,14,0,Model_1
12808,3693.5703125,7024.142342882929,5760.672430160979,1,0,Model_1
12809,3475.90234375,7147.324912109878,5755.573945019918,6,0,Model_1
12810,3382.51123046875,7072.206381445052,5761.83612265368,1,0,Model_1
12811,3141.684814453125,7126.533097853418,5755.102674289723,3,1,Model_1
12812,3502.91357421875,7183.1190735686105,5758.684897081461,7,0,Model_1
12813,1783.5518798828125,7099.697718919022,5761.654538579227,1,0,Model_1
12814,2280.569580078125,7164.214578618994,5762.0763506121,1,0,Model_1
12815,1363.83740234375,7115.560867853928,5764.850983531855,1,0,Model_1
12816,4746.69580078125,7048.268267807551,5773.409457826987,3,0,Model_1
12817,4059.421630859375,7032.853932610247,5778.339783397154,1,0,Model_1
12818,996.6567993164062,7063.134820084088,5769.813103978871,0,0,Model_1
12819,4030.97119140625,7144.586457827827,5774.1803069523885,3,0,Model_1
12820,2629.759033203125,7125.309562556446,5771.682642737636,4,0,Model_1
12821,2653.541015625,7102.750112656504,5773.9683411067235,1,0,Model_1
12822,3918.097900390625,7174.047512207646,5777.450939950999,0,0,Model_1
12823,3242.169189453125,6997.729539344553,5775.865435425425,1,1,Model_1
12824,1610.5184326171875,7190.270172454417,5773.20526406233,7,0,Model_1
12825,4380.96142578125,7087.618415033445,5779.690712386859,3,0,Model_1
12826,2235.355224609375,7158.658034386579,5780.940604323463,1,1,Model_1
12827,1582.223876953125,7059.126338005066,5781.426006110036,2,0,Model_1
12828,1108.934326171875,7200.10770926089,5783.00515166024,10,0,Model_1
